"date","year","district","demand","supply","supply_dir","aug_supply","short","short_dir","aug_supply_pct_dem","short_pct_dem","short_dir_pct_dem"
1997-02-01,1997,"50",0,0,0,0,0,0,0,0,0
1997-03-01,1997,"50",0,0,0,0,0,0,0,0,0
1997-04-01,1997,"50",146,146,146,0,0,0,0,0,0
1997-05-01,1997,"50",9286,9286,9286,0,0,0,0,0,0
1997-06-01,1997,"50",22156.0004,22156,22156,0,5e-04,0.000500000000101863,0,0,0
1997-07-01,1997,"50",10465,9496.4034,8963.3126,533.090800000002,1113.8164,1501.6874,5.094,10.643,14.35
1997-08-01,1997,"50",3168,3093.7741,2941.2453,152.5288,133.2659,226.7547,4.815,4.207,7.158
1997-09-01,1997,"50",2875,2791.1931,2703.8931,87.2999999999997,171.1069,171.1069,3.037,5.952,5.952
1997-10-01,1997,"50",1148,1187.3,1148,39.3,0,0,3.423,0,0
1997-11-01,1998,"50",0,0,0,0,0,0,0,0,0
1997-12-01,1998,"50",0,0,0,0,0,0,0,0,0
1998-01-01,1998,"50",0,0,0,0,0,0,0,0,0
1998-02-01,1998,"50",0,0,0,0,0,0,0,0,0
1998-03-01,1998,"50",16,16,16,0,0,0,0,0,0
1998-04-01,1998,"50",73,73,73,0,0,0,0,0,0
1998-05-01,1998,"50",12093.0002,12093.0002,12093.0002,0,0,0,0,0,0
1998-06-01,1998,"50",22973,21654.6757,21654.6757,0,1318.3245,1318.3245,0,5.739,5.739
1998-07-01,1998,"50",10820.9999,9363.3473,9363.3473,0,1457.6526,1457.6526,0,13.471,13.471
1998-08-01,1998,"50",4226,3868.9547,3608.3832,260.5715,545.5252,617.6168,6.166,12.909,14.615
1998-09-01,1998,"50",4466.9999,3794.5196,3448.3036,346.216,798.0969,1018.6963,7.751,17.867,22.805
1998-10-01,1998,"50",1202,1234.56,1202,32.5599999999999,0,0,2.709,0,0
1998-11-01,1999,"50",0,0,0,0,0,0,0,0,0
1998-12-01,1999,"50",0,0,0,0,0,0,0,0,0
1999-01-01,1999,"50",0,0,0,0,0,0,0,0,0
1999-02-01,1999,"50",0,0,0,0,0,0,0,0,0
1999-03-01,1999,"50",0,0,0,0,0,0,0,0,0
1999-04-01,1999,"50",404,404,404,0,0,0,0,0,0
1999-05-01,1999,"50",10989.0002,10989.0002,10989.0002,0,0,0,0,0,0
1999-06-01,1999,"50",22311.0002,21446.1648,21446.1648,0,864.8357,864.8355,0,3.876,3.876
1999-07-01,1999,"50",10189.9999,8876.6052,8648.0551,228.5501,1385.3145,1541.9448,2.243,13.595,15.132
1999-08-01,1999,"50",4498,3870.5856,3509.9689,360.6167,827.7343,988.0311,8.017,18.402,21.966
1999-09-01,1999,"50",3707,3039.8582,2710.485,329.3732,786.0791,996.515,8.885,21.205,26.882
1999-10-01,1999,"50",1008,989.8471,957.8071,32.04,50.1929,50.1929,3.179,4.979,4.979
1999-11-01,2000,"50",0,0,0,0,0,0,0,0,0
1999-12-01,2000,"50",0,0,0,0,0,0,0,0,0
2000-01-01,2000,"50",0,0,0,0,0,0,0,0,0
2000-02-01,2000,"50",0,0,0,0,0,0,0,0,0
2000-03-01,2000,"50",0,0,0,0,0,0,0,0,0
2000-04-01,2000,"50",971,987.5,971,16.5,0,0,1.699,0,0
2000-05-01,2000,"50",14651,14651,14651,0,0,0,0,0,0
2000-06-01,2000,"50",21768.0001,19662.1015,19662.1015,0,2105.8987,2105.8987,0,9.674,9.674
2000-07-01,2000,"50",11377,9936.092,9727.9322,208.159800000001,1649.0679,1649.0678,1.83,14.495,14.495
2000-08-01,2000,"50",4892,4249.0796,3554.9786,694.101,778.6604,1337.0214,14.188,15.917,27.331
2000-09-01,2000,"50",6229.9999,5677.177,4971.6066,705.5704,572.2662,1258.3933,11.325,9.186,20.199
2000-10-01,2000,"50",3173,2959.9138,2840.5082,119.4056,269.1063,332.4918,3.763,8.481,10.479
2000-11-01,2001,"50",0,0,0,0,0,0,0,0,0
2000-12-01,2001,"50",0,0,0,0,0,0,0,0,0
2001-01-01,2001,"50",0,0,0,0,0,0,0,0,0
2001-02-01,2001,"50",0,0,0,0,0,0,0,0,0
2001-03-01,2001,"50",0,0,0,0,0,0,0,0,0
2001-04-01,2001,"50",1222,1248.46,1222,26.46,0,0,2.165,0,0
2001-05-01,2001,"50",13611.9999,13611.9999,13611.9999,0,0,0,0,0,0
2001-06-01,2001,"50",22415.9993,20636.4576,20636.4576,0,1779.5421,1779.5418,0,7.939,7.939
2001-07-01,2001,"50",10478.9999,9431.0084,9230.3083,200.7001,1248.6914,1248.6916,1.915,11.916,11.916
2001-08-01,2001,"50",4369.9999,3818.2129,3533.0721,285.1408,745.4636,836.9278,6.525,17.059,19.152
2001-09-01,2001,"50",4524,3941.6135,3126.4206,815.1929,657.1665,1397.5794,18.019,14.526,30.893
2001-10-01,2001,"50",2154,1931.6999,1379.3911,552.3088,279.7601,774.6089,25.641,12.988,35.961
2001-11-01,2002,"50",0,0,0,0,0,0,0,0,0
2001-12-01,2002,"50",0,0,0,0,0,0,0,0,0
2002-01-01,2002,"50",0,0,0,0,0,0,0,0,0
2002-02-01,2002,"50",0,0,0,0,0,0,0,0,0
2002-03-01,2002,"50",0,0,0,0,0,0,0,0,0
2002-04-01,2002,"50",2705,2718.42,2705,13.4200000000001,0,0,0.496,0,0
2002-05-01,2002,"50",14254.0001,12992.0467,12992.0467,0,1261.9536,1261.9535,0,8.853,8.853
2002-06-01,2002,"50",24675.9998,17184.6746,13907.344,3277.3306,7491.3256,10768.656,13.281,30.359,43.64
2002-07-01,2002,"50",10795.9998,7423.8172,6483.134,940.6832,3533.0826,4312.8658,8.713,32.726,39.949
2002-08-01,2002,"50",4898.9999,3566.1835,2793.3447,772.8388,1432.1164,2105.6552,15.775,29.233,42.981
2002-09-01,2002,"50",3218,1829.2237,1708.6782,120.5455,1441.8763,1509.3218,3.746,44.807,46.902
2002-10-01,2002,"50",582,453.76,439,14.76,143,143,2.536,24.57,24.57
2002-11-01,2003,"50",0,0,0,0,0,0,0,0,0
2002-12-01,2003,"50",0,0,0,0,0,0,0,0,0
2003-01-01,2003,"50",0,0,0,0,0,0,0,0,0
2003-02-01,2003,"50",0,0,0,0,0,0,0,0,0
2003-03-01,2003,"50",28,28,28,0,0,0,0,0,0
2003-04-01,2003,"50",1664.9999,1666.4999,1664.9999,1.5,0,0,0.09,0,0
2003-05-01,2003,"50",13087.0001,13087.0001,13087.0001,0,0,0,0,0,0
2003-06-01,2003,"50",19545.9997,18444.4023,18444.4023,0,1101.5978,1101.5976,0,5.636,5.636
2003-07-01,2003,"50",10523.0002,9486.3587,9039.1617,447.197,1236.1213,1483.8385,4.25,11.747,14.101
2003-08-01,2003,"50",3836.0001,3298.0517,3046.4602,251.5915,664.4683,789.5399,6.559,17.322,20.582
2003-09-01,2003,"50",3325,2821.9149,2579.2064,242.7085,595.5084,745.7936,7.3,17.91,22.43
2003-10-01,2003,"50",3536,2878.9399,2167.4655,711.4744,737.2401,1368.5345,20.121,20.85,38.703
2003-11-01,2004,"50",78,78,78,0,0,0,0,0,0
2003-12-01,2004,"50",0,0,0,0,0,0,0,0,0
2004-01-01,2004,"50",0,0,0,0,0,0,0,0,0
2004-02-01,2004,"50",0,0,0,0,0,0,0,0,0
2004-03-01,2004,"50",294,294,294,0,0,0,0,0,0
2004-04-01,2004,"50",2139,2172.52,2139,33.52,0,0,1.567,0,0
2004-05-01,2004,"50",14193.0006,14193.0006,14193.0006,0,0,0,0,0,0
2004-06-01,2004,"50",15983.9998,14280.2721,14280.2721,0,1703.7278,1703.7277,0,10.659,10.659
2004-07-01,2004,"50",8526,7652.2626,7463.6229,188.6397,1034.5996,1062.3771,2.213,12.135,12.46
2004-08-01,2004,"50",4015,3516.6546,2969.0321,547.6225,610,1045.9679,13.639,15.193,26.052
2004-09-01,2004,"50",2519,2164.3704,1887.805,276.5654,428.3497,631.195,10.979,17.005,25.057
2004-10-01,2004,"50",1389,1362.7305,1313.3705,49.3600000000001,75.6295,75.6295,3.554,5.445,5.445
2004-11-01,2005,"50",0,0,0,0,0,0,0,0,0
2004-12-01,2005,"50",0,0,0,0,0,0,0,0,0
2005-01-01,2005,"50",0,0,0,0,0,0,0,0,0
2005-02-01,2005,"50",0,0,0,0,0,0,0,0,0
2005-03-01,2005,"50",0,0,0,0,0,0,0,0,0
2005-04-01,2005,"50",848,863,848,15,0,0,1.769,0,0
2005-05-01,2005,"50",12694.9999,12694.9999,12694.9999,0,0,0,0,0,0
2005-06-01,2005,"50",18746.9998,17137.3423,17137.3423,0,1609.6578,1609.6577,0,8.586,8.586
2005-07-01,2005,"50",10884,9813.8813,9624.9355,188.945800000001,1234.5986,1259.0645,1.736,11.343,11.568
2005-08-01,2005,"50",3899.0001,3381.0722,3132.1671,248.9051,664.9877,766.833,6.384,17.055,19.667
2005-09-01,2005,"50",3423.0001,2952.3141,2521.6392,430.6749,570.0055,901.3609,12.582,16.652,26.332
2005-10-01,2005,"50",1496,1446.1216,1398.0616,48.0599999999999,97.9384,97.9384,3.213,6.547,6.547
2005-11-01,2006,"50",0,0,0,0,0,0,0,0,0
2005-12-01,2006,"50",0,0,0,0,0,0,0,0,0
2006-01-01,2006,"50",0,0,0,0,0,0,0,0,0
2006-02-01,2006,"50",0,0,0,0,0,0,0,0,0
2006-03-01,2006,"50",0,0,0,0,0,0,0,0,0
2006-04-01,2006,"50",1537,1562.06,1537,25.0599999999999,0,0,1.63,0,0
2006-05-01,2006,"50",14427.9998,14427.9998,14427.9998,0,0,0,0,0,0
2006-06-01,2006,"50",23330.9991,21487.3841,21389.9041,97.4799999999996,1843.6153,1941.0951,0.418,7.902,8.32
2006-07-01,2006,"50",9489,8637.4926,8457.5728,179.9198,1031.4272,1031.4272,1.896,10.87,10.87
2006-08-01,2006,"50",4638.9999,4022.333,3641.2953,381.0377,823.207,997.7046,8.214,17.745,21.507
2006-09-01,2006,"50",2984,2528.3631,2325.7895,202.5736,529.5769,658.2105,6.789,17.747,22.058
2006-10-01,2006,"50",281,291.5,281,10.5,0,0,3.737,0,0
2006-11-01,2007,"50",0,0,0,0,0,0,0,0,0
2006-12-01,2007,"50",0,0,0,0,0,0,0,0,0
2007-01-01,2007,"50",0,0,0,0,0,0,0,0,0
2007-02-01,2007,"50",0,0,0,0,0,0,0,0,0
2007-03-01,2007,"50",35,35,35,0,0,0,0,0,0
2007-04-01,2007,"50",1113,1134.82,1113,21.8199999999999,0,0,1.96,0,0
2007-05-01,2007,"50",13114,13114,13114,0,0,0,0,0,0
2007-06-01,2007,"50",22623.9997,21085.3678,21073.3078,12.0600000000013,1538.6323,1550.692,0.053,6.801,6.854
2007-07-01,2007,"50",10722.9997,9690.805,9491.7647,199.040300000001,1231.235,1231.235,1.856,11.482,11.482
2007-08-01,2007,"50",4319.9999,3926.7332,3763.0733,163.6599,556.9266,556.9266,3.788,12.892,12.892
2007-09-01,2007,"50",2906,2547.22,2436,111.22,470,470,3.827,16.173,16.173
2007-10-01,2007,"50",1514,1478.5888,1428.5488,50.04,85.4512,85.4512,3.305,5.644,5.644
2007-11-01,2008,"50",0,0,0,0,0,0,0,0,0
2007-12-01,2008,"50",0,0,0,0,0,0,0,0,0
2008-01-01,2008,"50",0,0,0,0,0,0,0,0,0
2008-02-01,2008,"50",0,0,0,0,0,0,0,0,0
2008-03-01,2008,"50",0,0,0,0,0,0,0,0,0
2008-04-01,2008,"50",104,104,104,0,0,0,0,0,0
2008-05-01,2008,"50",8591.0001,8591.0001,8591.0001,0,0,0,0,0,0
2008-06-01,2008,"50",24571.0005,24166.2417,24166.2417,0,404.7588,404.7588,0,1.647,1.647
2008-07-01,2008,"50",13215.0002,12781.0882,12197.8005,583.287700000001,517.372,1017.1998,4.414,3.915,7.697
2008-08-01,2008,"50",3889,3621.8323,3396.4802,225.3521,461.7076,492.5198,5.795,11.872,12.664
2008-09-01,2008,"50",3254,2866,2746,120,508,508,3.688,15.612,15.612
2008-10-01,2008,"50",1409,1380.1711,1332.4711,47.7,76.5289,76.5289,3.385,5.431,5.431
2008-11-01,2009,"50",0,0,0,0,0,0,0,0,0
2008-12-01,2009,"50",0,0,0,0,0,0,0,0,0
2009-01-01,2009,"50",0,0,0,0,0,0,0,0,0
2009-02-01,2009,"50",0,0,0,0,0,0,0,0,0
2009-03-01,2009,"50",11,11,11,0,0,0,0,0,0
2009-04-01,2009,"50",208,211.9,208,3.90000000000001,0,0,1.875,0,0
2009-05-01,2009,"50",11640.9999,11644.28,11640.9999,3.28009999999995,0,0,0.028,0,0
2009-06-01,2009,"50",22383.0008,21511.9555,21511.9555,0,871.0453,871.0454,0,3.892,3.892
2009-07-01,2009,"50",9528.0001,9207.3239,8703.6468,503.677099999999,462.1563,824.3533,5.286,4.851,8.652
2009-08-01,2009,"50",4540,3956.6073,3639.538,317.0693,784.6125,900.462,6.984,17.282,19.834
2009-09-01,2009,"50",4032,3407.03,2799.5002,607.5298,728.5499,1232.4998,15.068,18.069,30.568
2009-10-01,2009,"50",526,545.7836,521.5636,24.22,4.4364,4.43640000000001,4.605,0.843,0.843
2009-11-01,2010,"50",0,0,0,0,0,0,0,0,0
2009-12-01,2010,"50",0,0,0,0,0,0,0,0,0
2010-01-01,2010,"50",0,0,0,0,0,0,0,0,0
2010-02-01,2010,"50",0,0,0,0,0,0,0,0,0
2010-03-01,2010,"50",74,74,74,0,0,0,0,0,0
2010-04-01,2010,"50",353,353,353,0,0,0,0,0,0
2010-05-01,2010,"50",9034.9998,9034.9998,9034.9998,0,0,0,0,0,0
2010-06-01,2010,"50",22185.9999,21280.663,21280.663,0,905.3375,905.337,0,4.081,4.081
2010-07-01,2010,"50",9754.0001,8840.3999,8552.9219,287.478000000001,987.8401,1201.0782,2.947,10.128,12.314
2010-08-01,2010,"50",4349.9999,3942.4532,3725.3533,217.0999,624.6465,624.6466,4.991,14.36,14.36
2010-09-01,2010,"50",4440.9999,3621.0649,2778.8801,842.1848,933.855,1662.1198,18.964,21.028,37.427
2010-10-01,2010,"50",1089,1063.1601,1025.9001,37.26,63.0999,63.0999,3.421,5.794,5.794
2010-11-01,2011,"50",0,0,0,0,0,0,0,0,0
2010-12-01,2011,"50",0,0,0,0,0,0,0,0,0
2011-01-01,2011,"50",0,0,0,0,0,0,0,0,0
2011-02-01,2011,"50",0,0,0,0,0,0,0,0,0
2011-03-01,2011,"50",0,0,0,0,0,0,0,0,0
2011-04-01,2011,"50",25,25,25,0,0,0,0,0,0
2011-05-01,2011,"50",8512.0001,8512.0001,8512.0001,0,0,0,0,0,0
2011-06-01,2011,"50",28310.9998,28311,28311,0,5e-04,0.000500000000101863,0,0,0
2011-07-01,2011,"50",11937.0001,11241.0044,11107.6616,133.3428,701.0557,829.3385,1.117,5.873,6.948
2011-08-01,2011,"50",4264,4086.3313,3356.4655,729.8658,367.7886,907.5345,17.117,8.625,21.284
2011-09-01,2011,"50",3294,2983.4806,2854.7007,128.7799,439.2993,439.2993,3.91,13.336,13.336
2011-10-01,2011,"50",1494,1512,1494,18,0,0,1.205,0,0
2011-11-01,2012,"50",0,0,0,0,0,0,0,0,0
2011-12-01,2012,"50",0,0,0,0,0,0,0,0,0
2012-01-01,2012,"50",0,0,0,0,0,0,0,0,0
2012-02-01,2012,"50",0,0,0,0,0,0,0,0,0
2012-03-01,2012,"50",37,37,37,0,0,0,0,0,0
2012-04-01,2012,"50",1840,1887.58,1840,47.5799999999999,0,0,2.586,0,0
2012-05-01,2012,"50",12406.9998,12406.9999,12406.9999,0,0,0,0,0,0
2012-06-01,2012,"50",25675.9999,18015.2106,14892.7133,3122.4973,7660.7892,10783.2867,12.161,29.836,41.998
2012-07-01,2012,"50",7832.9999,6894.5167,6469.9883,424.5284,1057.0633,1363.0116,5.42,13.495,17.401
2012-08-01,2012,"50",5200,4091.4527,2965.258,1126.1947,1280.5874,2234.742,21.658,24.627,42.976
2012-09-01,2012,"50",4095.9999,2655.911,2251.0646,404.8464,1519.3688,1844.9353,9.884,37.094,45.042
2012-10-01,2012,"50",1274,940.3279,893.5079,46.8200000000001,361.4921,380.4921,3.675,28.375,29.866
2012-11-01,2013,"50",0,0,0,0,0,0,0,0,0
2012-12-01,2013,"50",0,0,0,0,0,0,0,0,0
1970-10-01,1970,"51",930,930,930,0,0,0,0,0,0
1970-11-01,1971,"51",100,100,100,0,0,0,0,0,0
1970-12-01,1971,"51",90,90,90,0,0,0,0,0,0
1971-01-01,1971,"51",86,86,86,0,0,0,0,0,0
1971-02-01,1971,"51",82,82,82,0,0,0,0,0,0
1971-03-01,1971,"51",92,92,92,0,0,0,0,0,0
1971-04-01,1971,"51",331,331,331,0,0,0,0,0,0
1971-05-01,1971,"51",13078,13102.9222,13078,24.9222000000009,0,0,0.191,0,0
1971-06-01,1971,"51",32484.0008,32484.057,32484.0009,0.0561000000016065,0,0,0,0,0
1971-07-01,1971,"51",22247.9993,22325.9096,22247.9992,77.9104000000007,1e-04,9.99999999748979e-05,0.35,0,0
1971-08-01,1971,"51",8976,9212.3431,8976,236.3431,0,0,2.633,0,0
1971-09-01,1971,"51",4214,4356.4492,4214,142.4492,0,0,3.38,0,0
1971-10-01,1971,"51",946,951.1816,946,5.1816,0,0,0.548,0,0
1971-11-01,1972,"51",39,39,39,0,0,0,0,0,0
1971-12-01,1972,"51",47,47,47,0,0,0,0,0,0
1972-01-01,1972,"51",56,56,56,0,0,0,0,0,0
1972-02-01,1972,"51",44,44,44,0,0,0,0,0,0
1972-03-01,1972,"51",117,117,117,0,0,0,0,0,0
1972-04-01,1972,"51",730,730,730,0,0,0,0,0,0
1972-05-01,1972,"51",19296.0011,19328.8109,19296.0011,32.8097999999991,0,0,0.17,0,0
1972-06-01,1972,"51",33845,33845.05,33844.9998,0.0502000000051339,2e-04,0.000199999999949796,0,0,0
1972-07-01,1972,"51",21955.9997,22139.4313,21955.9996,183.431700000001,1e-04,9.99999999748979e-05,0.835,0,0
1972-08-01,1972,"51",8627.0001,8845.3514,8627.0001,218.3513,0,0,2.531,0,0
1972-09-01,1972,"51",4944,5104.0607,4944,160.0607,0,0,3.237,0,0
1972-10-01,1972,"51",1122,1141.3427,1122,19.3426999999999,0,0,1.724,0,0
1972-11-01,1973,"51",100,100,100,0,0,0,0,0,0
1972-12-01,1973,"51",47,47,47,0,0,0,0,0,0
1973-01-01,1973,"51",56,56,56,0,0,0,0,0,0
1973-02-01,1973,"51",44,44,44,0,0,0,0,0,0
1973-03-01,1973,"51",43,43,43,0,0,0,0,0,0
1973-04-01,1973,"51",894,894,894,0,0,0,0,0,0
1973-05-01,1973,"51",10014.0001,10014.0181,10014.0001,0.0180000000000291,0,0,0,0,0
1973-06-01,1973,"51",32919,32919.0473,32918.9998,0.0475000000005821,2e-04,0.000199999999949796,0,0,0
1973-07-01,1973,"51",28120.9994,28121.037,28120.9992,0.0378000000018801,2e-04,0.000199999999949796,0,0,0
1973-08-01,1973,"51",8796,9026.2403,8796,230.240299999999,0,0,2.618,0,0
1973-09-01,1973,"51",6524,6748.1629,6516,232.1629,0,8,3.559,0,0.123
1973-10-01,1973,"51",2056,2110.2549,2056,54.2548999999999,0,0,2.639,0,0
1973-11-01,1974,"51",100,100,100,0,0,0,0,0,0
1973-12-01,1974,"51",90,90,90,0,0,0,0,0,0
1974-01-01,1974,"51",86,86,86,0,0,0,0,0,0
1974-02-01,1974,"51",82,82,82,0,0,0,0,0,0
1974-03-01,1974,"51",92,92,92,0,0,0,0,0,0
1974-04-01,1974,"51",643,643,643,0,0,0,0,0,0
1974-05-01,1974,"51",17734.0002,17768.913,17734.0002,34.9128000000019,0,0,0.197,0,0
1974-06-01,1974,"51",35101.001,35101.0512,35101.0008,0.0504000000000815,2e-04,0.000199999999949796,0,0,0
1974-07-01,1974,"51",21399.0001,21472.028,21399,73.0279999999984,1e-04,9.99999999748979e-05,0.341,0,0
1974-08-01,1974,"51",9437.9997,9692.7683,9437.9997,254.768599999999,0,0,2.699,0,0
1974-09-01,1974,"51",5763,5978.4779,5763,215.4779,0,0,3.739,0,0
1974-10-01,1974,"51",1833,1885.0865,1823,62.0865000000001,0,10,3.387,0,0.546
1974-11-01,1975,"51",0,0,0,0,0,0,0,0,0
1974-12-01,1975,"51",0,0,0,0,0,0,0,0,0
1975-01-01,1975,"51",0,0,0,0,0,0,0,0,0
1975-02-01,1975,"51",0,0,0,0,0,0,0,0,0
1975-03-01,1975,"51",0,0,0,0,0,0,0,0,0
1975-04-01,1975,"51",389,389,389,0,0,0,0,0,0
1975-05-01,1975,"51",7149,7168.5173,7149,19.5172999999995,0,0,0.273,0,0
1975-06-01,1975,"51",28629.9992,28630.0455,28629.9992,0.0463000000017928,0,0,0,0,0
1975-07-01,1975,"51",26384.9992,26540.8292,26384.9991,155.830099999999,1e-04,9.99999999748979e-05,0.591,0,0
1975-08-01,1975,"51",9618,9766.6023,9618,148.6023,0,0,1.545,0,0
1975-09-01,1975,"51",6442.0001,6619.3605,6299.0001,320.3604,42,143,4.973,0.652,2.22
1975-10-01,1975,"51",512,530.1903,512,18.1903,0,0,3.553,0,0
1975-11-01,1976,"51",0,0,0,0,0,0,0,0,0
1975-12-01,1976,"51",0,0,0,0,0,0,0,0,0
1976-01-01,1976,"51",0,0,0,0,0,0,0,0,0
1976-02-01,1976,"51",0,0,0,0,0,0,0,0,0
1976-03-01,1976,"51",0,0,0,0,0,0,0,0,0
1976-04-01,1976,"51",337,339.7007,337,2.70069999999998,0,0,0.801,0,0
1976-05-01,1976,"51",16419.0001,16446.5452,16419.0001,27.5450999999994,0,0,0.168,0,0
1976-06-01,1976,"51",31393.0006,31393.0512,31393.0008,0.0504000000000815,0,0,0,0,0
1976-07-01,1976,"51",25031.9999,25191.2714,25031.9998,159.2716,1e-04,9.99999999748979e-05,0.636,0,0
1976-08-01,1976,"51",8812,8999.2829,8812,187.2829,0,0,2.125,0,0
1976-09-01,1976,"51",4462,4608.1523,4462,146.1523,0,0,3.275,0,0
1976-10-01,1976,"51",1013,1033.02,1013,20.02,0,0,1.976,0,0
1976-11-01,1977,"51",0,0,0,0,0,0,0,0,0
1976-12-01,1977,"51",0,0,0,0,0,0,0,0,0
1977-01-01,1977,"51",0,0,0,0,0,0,0,0,0
1977-02-01,1977,"51",0,0,0,0,0,0,0,0,0
1977-03-01,1977,"51",0,0,0,0,0,0,0,0,0
1977-04-01,1977,"51",2108,2118.9631,2108,10.9630999999999,0,0,0.52,0,0
1977-05-01,1977,"51",21765.0002,21796.5311,21765.0002,31.5309000000016,0,0,0.145,0,0
1977-06-01,1977,"51",34497.9994,34053.1424,34053.0809,0.0614999999961583,444.9185,444.9185,0,1.29,1.29
1977-07-01,1977,"51",22950.0002,21542.8356,21203.0295,339.806099999998,1564.8561,1746.9707,1.481,6.819,7.612
1977-08-01,1977,"51",7625,7745.4839,7625,120.4839,0,0,1.58,0,0
1977-09-01,1977,"51",6199,6407.9687,6109,298.9687,0,90,4.823,0,1.452
1977-10-01,1977,"51",1758,1793.5459,1758,35.5459000000001,0,0,2.022,0,0
1977-11-01,1978,"51",0,0,0,0,0,0,0,0,0
1977-12-01,1978,"51",0,0,0,0,0,0,0,0,0
1978-01-01,1978,"51",0,0,0,0,0,0,0,0,0
1978-02-01,1978,"51",0,0,0,0,0,0,0,0,0
1978-03-01,1978,"51",0,0,0,0,0,0,0,0,0
1978-04-01,1978,"51",698,698,698,0,0,0,0,0,0
1978-05-01,1978,"51",17225.0001,17255.7071,17225.0001,30.7069999999985,0,0,0.178,0,0
1978-06-01,1978,"51",34735.0002,34696.1353,34696.0818,0.0535000000018044,38.9185,38.9185000000002,0,0.112,0.112
1978-07-01,1978,"51",26395.0005,26561.9344,26395.0006,166.933799999999,0,0,0.632,0,0
1978-08-01,1978,"51",9611.9999,9794.1705,9611.9999,182.170599999999,0,0,1.895,0,0
1978-09-01,1978,"51",6279,6393.2673,6074,319.2673,72.32,205,5.085,1.152,3.265
1978-10-01,1978,"51",2411,2366.6581,2328,38.6581000000001,83,83,1.603,3.443,3.443
1978-11-01,1979,"51",0,0,0,0,0,0,0,0,0
1978-12-01,1979,"51",0,0,0,0,0,0,0,0,0
1979-01-01,1979,"51",0,0,0,0,0,0,0,0,0
1979-02-01,1979,"51",0,0,0,0,0,0,0,0,0
1979-03-01,1979,"51",0,0,0,0,0,0,0,0,0
1979-04-01,1979,"51",112,112,112,0,0,0,0,0,0
1979-05-01,1979,"51",15243.9998,15266.4398,15243.9998,22.4400000000005,0,0,0.147,0,0
1979-06-01,1979,"51",35143.9998,35011.1267,35011.081,0.0457000000023982,132.9188,132.9188,0,0.378,0.378
1979-07-01,1979,"51",25102,25291.9135,25102,189.913499999999,0,0,0.757,0,0
1979-08-01,1979,"51",8272.0001,8401.823,8272.0001,129.822900000001,0,0,1.569,0,0
1979-09-01,1979,"51",7800,7974.639,7504,470.639,74.04,296,6.034,0.949,3.795
1979-10-01,1979,"51",3605.9999,3676.5767,3587.9999,88.5768000000003,0,18,2.456,0,0.499
1979-11-01,1980,"51",0,0,0,0,0,0,0,0,0
1979-12-01,1980,"51",0,0,0,0,0,0,0,0,0
1980-01-01,1980,"51",0,0,0,0,0,0,0,0,0
1980-02-01,1980,"51",0,0,0,0,0,0,0,0,0
1980-03-01,1980,"51",0,0,0,0,0,0,0,0,0
1980-04-01,1980,"51",428,428,428,0,0,0,0,0,0
1980-05-01,1980,"51",13548.0002,13574.5048,13548.0002,26.5046000000002,0,0,0.196,0,0
1980-06-01,1980,"51",34721.0001,34721.0598,34721.0001,0.0597000000052503,0,0,0,0,0
1980-07-01,1980,"51",24715.9998,24900.6318,24715.9998,184.631999999998,0,0,0.747,0,0
1980-08-01,1980,"51",8951.0001,9121.1029,8951.0001,170.102800000001,0,0,1.9,0,0
1980-09-01,1980,"51",5730.9999,5921.8949,5696.9999,224.895,0,34,3.924,0,0.593
1980-10-01,1980,"51",1735,1777.4787,1731,46.4787000000001,0,4,2.679,0,0.231
1980-11-01,1981,"51",0,0,0,0,0,0,0,0,0
1980-12-01,1981,"51",0,0,0,0,0,0,0,0,0
1981-01-01,1981,"51",0,0,0,0,0,0,0,0,0
1981-02-01,1981,"51",0,0,0,0,0,0,0,0,0
1981-03-01,1981,"51",0,0,0,0,0,0,0,0,0
1981-04-01,1981,"51",5539.9999,5563.0465,5539.9999,23.0466000000006,0,0,0.416,0,0
1981-05-01,1981,"51",23813.9997,23814.0231,23813.9997,0.0233999999982188,0,0,0,0,0
1981-06-01,1981,"51",32888.9998,32655.1387,32655.0813,0.0574000000015076,233.9185,233.9185,0,0.711,0.711
1981-07-01,1981,"51",20445.0004,20609.6473,20445.0004,164.6469,0,0,0.805,0,0
1981-08-01,1981,"51",7855.0001,8060.3436,7773.0001,287.3435,0,82,3.658,0,1.044
1981-09-01,1981,"51",6971.0001,7164.6154,6785.0001,379.615299999999,30.2,186,5.446,0.433,2.668
1981-10-01,1981,"51",1458,1493.5762,1458,35.5762,0,0,2.44,0,0
1981-11-01,1982,"51",0,0,0,0,0,0,0,0,0
1981-12-01,1982,"51",0,0,0,0,0,0,0,0,0
1982-01-01,1982,"51",117,117,117,0,0,0,0,0,0
1982-02-01,1982,"51",106,106,106,0,0,0,0,0,0
1982-03-01,1982,"51",117,117,117,0,0,0,0,0,0
1982-04-01,1982,"51",741,741,741,0,0,0,0,0,0
1982-05-01,1982,"51",18761.0001,18761.0207,18761.0001,0.0205999999998312,0,0,0,0,0
1982-06-01,1982,"51",36862.9999,36499.1306,36499.0815,0.0490999999965425,363.9186,363.9185,0,0.987,0.987
1982-07-01,1982,"51",26862.0002,26913.8707,26862.0002,51.8705000000009,0,0,0.193,0,0
1982-08-01,1982,"51",10127.9997,10304.9349,10127.9997,176.9352,0,0,1.747,0,0
