Date,4303633_initial_storage,4303633-1_initial_storage,4304313_initial_storage,4304313-1_initial_storage,4304433_initial_storage,4304433-1_initial_storage,43_ARW001_initial_storage,43_ARW001-1_initial_storage,43_ARW002_initial_storage,43_ARW002-1_initial_storage,43_ASW001_initial_storage,43_ASW001-1_initial_storage,43_ASW002_initial_storage,43_ASW002-1_initial_storage,4303633_total_supply,4303633-1_total_supply,4304313_total_supply,4304313-1_total_supply,4304433_total_supply,4304433-1_total_supply,43_ARW001_total_supply,43_ARW001-1_total_supply,43_ARW002_total_supply,43_ARW002-1_total_supply,43_ASW001_total_supply,43_ASW001-1_total_supply,43_ASW002_total_supply,43_ASW002-1_total_supply,4303633_total_release,4303633-1_total_release,4304313_total_release,4304313-1_total_release,4304433_total_release,4304433-1_total_release,43_ARW001_total_release,43_ARW001-1_total_release,43_ARW002_total_release,43_ARW002-1_total_release,43_ASW001_total_release,43_ASW001-1_total_release,43_ASW002_total_release,43_ASW002-1_total_release,4303633_evap,4303633-1_evap,4304313_evap,4304313-1_evap,4304433_evap,4304433-1_evap,43_ARW001_evap,43_ARW001-1_evap,43_ARW002_evap,43_ARW002-1_evap,43_ASW001_evap,43_ASW001-1_evap,43_ASW002_evap,43_ASW002-1_evap,4303633_seep_spill,4303633-1_seep_spill,4304313_seep_spill,4304313-1_seep_spill,4304433_seep_spill,4304433-1_seep_spill,43_ARW001_seep_spill,43_ARW001-1_seep_spill,43_ARW002_seep_spill,43_ARW002-1_seep_spill,43_ASW001_seep_spill,43_ASW001-1_seep_spill,43_ASW002_seep_spill,43_ASW002-1_seep_spill,4303633_sim_eom,4303633-1_sim_eom,4304313_sim_eom,4304313-1_sim_eom,4304433_sim_eom,4304433-1_sim_eom,43_ARW001_sim_eom,43_ARW001-1_sim_eom,43_ARW002_sim_eom,43_ARW002-1_sim_eom,43_ASW001_sim_eom,43_ASW001-1_sim_eom,43_ASW002_sim_eom,43_ASW002-1_sim_eom,4303633_river_inflow,4303633-1_river_inflow,4304313_river_inflow,4304313-1_river_inflow,4304433_river_inflow,4304433-1_river_inflow,43_ARW001_river_inflow,43_ARW001-1_river_inflow,43_ARW002_river_inflow,43_ARW002-1_river_inflow,43_ASW001_river_inflow,43_ASW001-1_river_inflow,43_ASW002_river_inflow,43_ASW002-1_river_inflow,4303633_river_well,4303633-1_river_well,4304313_river_well,4304313-1_river_well,4304433_river_well,4304433-1_river_well,43_ARW001_river_well,43_ARW001-1_river_well,43_ARW002_river_well,43_ARW002-1_river_well,43_ASW001_river_well,43_ASW001-1_river_well,43_ASW002_river_well,43_ASW002-1_river_well,4303633_river_outflow,4303633-1_river_outflow,4304313_river_outflow,4304313-1_river_outflow,4304433_river_outflow,4304433-1_river_outflow,43_ARW001_river_outflow,43_ARW001-1_river_outflow,43_ARW002_river_outflow,43_ARW002-1_river_outflow,43_ASW001_river_outflow,43_ASW001-1_river_outflow,43_ASW002_river_outflow,43_ASW002-1_river_outflow
2006-12,7253.0234,7253.0234,0.0000,0.0000,13776.5615,13776.5615,2113.4895,2113.4897,2113.4895,2113.4897,2328.7004,2328.7004,2328.7004,2328.7004,0.0000,0.0000,0.0000,0.0000,23.4385,23.4385,3.5105,3.5105,3.5105,3.5105,9.2996,9.2996,9.2996,9.2996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.2245,-13.2245,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-11.6765,-11.6765,-11.6765,-11.6765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7266.2490,7266.2490,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,1154.0000,1154.0000,21460.0488,21460.0488,21884.3906,21884.3906,22121.1758,22121.1758,20128.7246,20128.7246,22130.4746,22130.4746,20138.0273,20138.0273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1154.0000,1154.0000,21460.0488,21460.0488,21860.9512,21860.9512,22117.6641,22117.6641,20125.2148,20125.2148,22121.1758,22121.1758,20128.7246,20128.7246
2007-01,7266.2485,7266.2490,0.0000,0.0000,13800.0000,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.8880,-15.8880,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-14.1099,-14.1099,-14.1099,-14.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7282.1372,7282.1372,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,665.0000,665.0000,20662.3184,20662.3184,21105.7813,21105.7813,21207.2988,21207.2988,19352.6172,19352.6172,21207.2988,21207.2988,19352.6172,19352.6172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.0000,665.0000,20662.3184,20662.3184,21105.7813,21105.7813,21207.2988,21207.2988,19352.6172,19352.6172,21207.2988,21207.2988,19352.6172,19352.6172
2007-02,7282.1362,7282.1362,0.0000,0.0000,13800.0000,13800.0000,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3035,5.3035,0.0000,0.0000,11.7400,11.7400,1.7600,1.7600,1.7600,1.7600,4.7315,4.7315,4.7315,4.7315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7276.8330,7276.8330,0.0000,0.0000,13788.2598,13788.2598,2115.2397,2115.2397,2115.2397,2115.2397,2359.0549,2359.0549,2359.0549,2359.0549,768.0000,768.0000,19757.4609,19757.4609,20747.1777,20747.1777,21607.1367,21607.1367,18131.4355,18131.4355,21607.1367,21607.1367,18131.4355,18131.4355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,768.0000,768.0000,19757.4609,19757.4609,20747.1777,20747.1777,21607.1367,21607.1367,18131.4355,18131.4355,21607.1367,21607.1367,18131.4355,18131.4355
2007-03,7276.8335,7276.8335,0.0000,0.0000,13788.2598,13788.2607,2115.2397,2115.2400,2115.2397,2115.2400,2359.0549,2359.0549,2359.0549,2359.0549,0.0000,0.0000,0.0000,0.0000,11.7402,11.7402,1.7600,1.7600,1.7600,1.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8544,23.8544,0.0000,0.0000,52.8156,52.8156,7.9167,7.9167,7.9167,7.9167,21.2493,21.2493,21.2493,21.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7252.9785,7252.9785,0.0000,0.0000,13747.1846,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8057,2337.8057,2337.8057,2337.8057,1421.0000,1421.0000,32275.9238,32275.9238,34660.1797,34660.1797,34568.0352,34568.0352,29871.8379,29871.8379,34568.0352,34568.0352,29871.8379,29871.8379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1421.0000,1421.0000,32275.9238,32275.9238,34648.4414,34648.4414,34566.2734,34566.2734,29870.0762,29870.0762,34568.0352,34568.0352,29871.8379,29871.8379
2007-04,7252.9790,7252.9790,0.0000,0.0000,13747.1855,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8054,2337.8054,2337.8054,2337.8054,405.0215,405.0215,0.0000,0.0000,52.8154,52.8154,7.9167,7.9167,7.9167,7.9167,0.1943,0.1943,0.1943,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0791,43.0791,0.0000,0.0000,93.8052,93.8052,14.0537,14.0537,14.0537,14.0537,37.4378,37.4378,37.4378,37.4378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7614.9209,7614.9209,0.0000,0.0000,13706.1943,13706.1943,2102.9463,2102.9463,2102.9463,2102.9463,2300.5623,2300.5623,2300.5623,2300.5623,1876.0000,1876.0000,43645.7500,43645.7500,45066.1602,45066.1602,46416.1836,46416.1836,41618.7227,41618.7227,46416.3789,46416.3789,41618.9219,41618.9219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1470.9785,1470.9785,43645.7500,43645.7500,45013.3438,45013.3438,46408.2695,46408.2695,41610.8047,41610.8047,46416.1836,46416.1836,41618.7227,41618.7227
2007-05,7614.9209,7614.9209,0.0000,0.0000,13706.1943,13706.1943,2102.9465,2102.9465,2102.9465,2102.9465,2300.5623,2300.5623,2300.5623,2300.5623,43.0791,43.0791,0.0000,0.0000,93.8057,93.8057,14.0537,14.0537,14.0537,14.0537,37.4377,37.4377,37.4377,37.4377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0483,82.0483,0.0000,0.0000,175.7177,175.7177,26.3124,26.3124,26.3124,26.3124,69.6367,69.6367,69.6367,69.6367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7575.9517,7575.9517,0.0000,0.0000,13624.2822,13624.2822,2090.6877,2090.6877,2090.6877,2090.6877,2268.3633,2268.3633,2268.3633,2268.3633,3600.0000,3600.0000,81070.7344,81070.7344,87958.3203,87958.3203,89609.9531,89609.9531,81171.4688,81171.4688,89647.3906,89647.3906,81208.9141,81208.9141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3556.9209,3556.9209,81070.7344,81070.7344,87864.5156,87864.5156,89595.8984,89595.8984,81157.4141,81157.4141,89609.9531,89609.9531,81171.4688,81171.4688
2007-06,7575.9517,7575.9512,0.0000,0.0000,13624.2832,13624.2822,2090.6877,2090.6877,2090.6877,2090.6877,2268.3633,2268.3633,2268.3633,2268.3633,82.0483,82.0483,0.0000,0.0000,175.7178,175.7178,26.3123,26.3123,26.3123,26.3123,69.6367,69.6367,69.6367,69.6367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.9450,111.9450,0.0000,0.0000,239.6911,239.6911,35.8558,35.8558,35.8558,35.8558,94.5095,94.5095,94.5095,94.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7546.0552,7546.0552,0.0000,0.0000,13560.3086,13560.3086,2081.1443,2081.1443,2081.1443,2081.1443,2243.4905,2243.4905,2243.4905,2243.4905,1837.0000,1837.0000,42518.2188,42518.2188,45713.9180,45713.9180,46226.9453,46226.9453,42870.5625,42870.5625,46296.5781,46296.5781,42940.2070,42940.2070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1754.9517,1754.9517,42518.2227,42518.2227,45538.1836,45538.1836,46200.6328,46200.6328,42844.2539,42844.2539,46226.9453,46226.9453,42870.5625,42870.5625
2007-07,7546.0552,7546.0557,0.0000,0.0000,13560.3076,13560.3086,2081.1443,2081.1443,2081.1443,2081.1443,2243.4905,2243.4905,2243.4905,2243.4905,0.0000,0.0000,0.0000,0.0000,239.6914,239.6914,35.8557,35.8557,35.8557,35.8557,94.5095,94.5095,94.5095,94.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.2622,111.2622,0.0000,0.0000,239.3348,239.3348,35.7745,35.7745,35.7745,35.7745,93.9992,93.9992,93.9992,93.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7434.7930,7434.7930,0.0000,0.0000,13560.6650,13560.6650,2081.2258,2081.2258,2081.2258,2081.2258,2244.0005,2244.0005,2244.0005,2244.0005,1385.0000,1385.0000,12848.0889,12848.0889,14018.9854,14018.9854,13644.3740,13644.3740,13288.4570,13288.4570,13738.8818,13738.8818,13382.9668,13382.9668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1385.0000,1385.0000,12848.0879,12848.0879,13779.2939,13779.2939,13608.5186,13608.5186,13252.6016,13252.6016,13644.3740,13644.3740,13288.4570,13288.4570
2007-08,7434.7930,7434.7930,0.0000,0.0000,13560.6650,13560.6650,2081.2258,2081.2258,2081.2258,2081.2258,2244.0005,2244.0005,2244.0005,2244.0005,0.0000,0.0000,0.0000,0.0000,239.3350,239.3350,35.7744,35.7744,35.7744,35.7744,93.9993,93.9993,93.9993,93.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5648,72.5648,0.0000,0.0000,157.6120,157.6120,23.5592,23.5592,23.5592,23.5592,61.9088,61.9088,61.9088,61.9088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7362.2280,7362.2280,0.0000,0.0000,13642.3877,13642.3877,2093.4407,2093.4407,2093.4407,2093.4407,2276.0911,2276.0911,2276.0911,2276.0911,723.0000,723.0000,15945.7598,15945.7598,17492.5586,17492.5586,17919.6582,17919.6582,16063.0117,16063.0117,18013.6563,18013.6563,16157.0127,16157.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,723.0000,723.0000,15945.7598,15945.7598,17253.2266,17253.2266,17883.8828,17883.8828,16027.2383,16027.2383,17919.6582,17919.6582,16063.0117,16063.0117
2007-09,7362.2275,7362.2275,0.0000,0.0000,13642.3877,13642.3877,2093.4407,2093.4407,2093.4407,2093.4407,2276.0908,2276.0908,2276.0908,2276.0908,0.0000,0.0000,0.0000,0.0000,157.6123,157.6123,23.5593,23.5593,23.5593,23.5593,61.9089,61.9089,61.9089,61.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0930,64.0930,0.0000,0.0000,140.3660,140.3660,21.0025,21.0025,21.0025,21.0025,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7298.1343,7298.1343,0.0000,0.0000,13659.6328,13659.6328,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,1103.0000,1103.0000,22116.1270,22116.1270,23521.9551,23521.9551,24079.8906,24079.8906,21758.6992,21758.6992,24141.8008,24141.8008,21820.6094,21820.6094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1103.0000,1103.0000,22116.1270,22116.1270,23364.3438,23364.3438,24056.3301,24056.3301,21735.1387,21735.1387,24079.8906,24079.8906,21758.6992,21758.6992
2007-10,7298.1348,7298.1348,0.0000,0.0000,13659.6328,13659.6338,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,0.0000,0.0000,0.0000,0.0000,140.3662,140.3662,21.0024,21.0024,21.0024,21.0024,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5214,34.5214,0.0000,0.0000,76.0621,76.0621,11.3833,11.3833,11.3833,11.3833,30.0590,30.0590,30.0590,30.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7263.6133,7263.6133,0.0000,0.0000,13723.9375,13723.9375,2105.6169,2105.6169,2105.6169,2105.6169,2307.9414,2307.9414,2307.9414,2307.9414,1421.0000,1421.0000,27798.7051,27798.7051,29654.0605,29654.0605,30210.7695,30210.7695,26697.4043,26697.4043,30266.1875,30266.1875,26752.8203,26752.8203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1421.0000,1421.0000,27798.7051,27798.7051,29513.6914,29513.6914,30189.7695,30189.7695,26676.4023,26676.4023,30210.7695,30210.7695,26697.4043,26697.4043
2007-11,7263.6133,7263.6133,0.0000,0.0000,13723.9375,13723.9375,2105.6167,2105.6165,2105.6167,2105.6165,2307.9412,2307.9412,2307.9412,2307.9412,0.0000,0.0000,0.0000,0.0000,76.0625,76.0625,11.3833,11.3833,11.3833,11.3833,30.0588,30.0588,30.0588,30.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5895,10.5895,0.0000,0.0000,23.4387,23.4387,3.5105,3.5105,3.5105,3.5105,9.2997,9.2997,9.2997,9.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7253.0239,7253.0239,0.0000,0.0000,13776.5615,13776.5615,2113.4893,2113.4893,2113.4893,2113.4893,2328.7004,2328.7004,2328.7004,2328.7004,161.0000,161.0000,20067.9824,20067.9824,21244.7500,21244.7500,22163.0703,22163.0703,19163.7500,19163.7500,22193.1289,22193.1289,19193.8086,19193.8086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.0000,161.0000,20067.9824,20067.9824,21168.6875,21168.6875,22151.6855,22151.6855,19152.3652,19152.3652,22163.0703,22163.0703,19163.7500,19163.7500
2007-12,7253.0234,7253.0234,0.0000,0.0000,13776.5615,13776.5615,2113.4895,2113.4897,2113.4895,2113.4897,2328.7004,2328.7004,2328.7004,2328.7004,0.0000,0.0000,0.0000,0.0000,23.4385,23.4385,3.5105,3.5105,3.5105,3.5105,9.2996,9.2996,9.2996,9.2996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.2245,-13.2245,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-11.6765,-11.6765,-11.6765,-11.6765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7266.2490,7266.2490,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,733.9999,733.9999,18548.6465,18548.6465,19725.9707,19725.9707,21109.6680,21109.6680,17742.4219,17742.4219,21118.9668,21118.9668,17751.7207,17751.7207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,733.9999,733.9999,18548.6465,18548.6465,19702.5313,19702.5313,21106.1563,21106.1563,17738.9102,17738.9102,21109.6680,21109.6680,17742.4219,17742.4219
2008-01,7266.2485,7266.2490,0.0000,0.0000,13800.0000,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.8880,-15.8880,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-14.1099,-14.1099,-14.1099,-14.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7282.1372,7282.1372,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,411.0000,411.0000,18175.1191,18175.1191,19468.8027,19468.8027,20350.1172,20350.1172,17397.3691,17397.3691,20350.1172,20350.1172,17397.3691,17397.3691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,411.0000,411.0000,18175.1191,18175.1191,19468.8027,19468.8027,20350.1172,20350.1172,17397.3691,17397.3691,20350.1172,20350.1172,17397.3691,17397.3691
2008-02,7282.1362,7282.1362,0.0000,0.0000,13800.0000,13800.0000,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3035,5.3035,0.0000,0.0000,11.7400,11.7400,1.7600,1.7600,1.7600,1.7600,4.7315,4.7315,4.7315,4.7315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7276.8330,7276.8330,0.0000,0.0000,13788.2598,13788.2598,2115.2397,2115.2397,2115.2397,2115.2397,2359.0549,2359.0549,2359.0549,2359.0549,722.0000,722.0000,19390.8281,19390.8281,19550.1211,19550.1211,20403.7754,20403.7754,18261.7969,18261.7969,20403.7754,20403.7754,18261.7969,18261.7969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,722.0000,722.0000,19390.8281,19390.8281,19550.1211,19550.1211,20403.7754,20403.7754,18261.7969,18261.7969,20403.7754,20403.7754,18261.7969,18261.7969
2008-03,7276.8335,7276.8335,0.0000,0.0000,13788.2598,13788.2607,2115.2397,2115.2400,2115.2397,2115.2400,2359.0549,2359.0549,2359.0549,2359.0549,0.0000,0.0000,0.0000,0.0000,11.7402,11.7402,1.7600,1.7600,1.7600,1.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8544,23.8544,0.0000,0.0000,52.8156,52.8156,7.9167,7.9167,7.9167,7.9167,21.2493,21.2493,21.2493,21.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7252.9785,7252.9785,0.0000,0.0000,13747.1846,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8057,2337.8057,2337.8057,2337.8057,808.0000,808.0000,23928.5547,23928.5547,25713.2578,25713.2578,25606.7734,25606.7734,22047.1816,22047.1816,25606.7734,25606.7734,22047.1816,22047.1816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,808.0000,808.0000,23928.5547,23928.5547,25701.5176,25701.5176,25605.0137,25605.0137,22045.4219,22045.4219,25606.7734,25606.7734,22047.1816,22047.1816
2008-04,7252.9790,7252.9790,0.0000,0.0000,13747.1855,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8054,2337.8054,2337.8054,2337.8054,0.0000,0.0000,0.0000,0.0000,52.8154,52.8154,7.9167,7.9167,7.9167,7.9167,0.1943,0.1943,0.1943,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.3182,42.3182,0.0000,0.0000,93.8052,93.8052,14.0537,14.0537,14.0537,14.0537,37.4378,37.4378,37.4378,37.4378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7210.6602,7210.6602,0.0000,0.0000,13706.1943,13706.1943,2102.9463,2102.9463,2102.9463,2102.9463,2300.5623,2300.5623,2300.5623,2300.5623,844.0001,844.0001,34081.4375,34081.4375,35347.3906,35347.3906,35218.2734,35218.2734,30674.2383,30674.2383,35218.4688,35218.4688,30674.4355,30674.4355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,844.0001,844.0001,34081.4375,34081.4375,35294.5742,35294.5742,35210.3555,35210.3555,30666.3203,30666.3203,35218.2734,35218.2734,30674.2383,30674.2383
2008-05,7210.6602,7210.6606,0.0000,0.0000,13706.1943,13706.1943,2102.9465,2102.9465,2102.9465,2102.9465,2300.5623,2300.5623,2300.5623,2300.5623,447.3398,447.3398,0.0000,0.0000,93.8057,93.8057,14.0537,14.0537,14.0537,14.0537,37.4377,37.4377,37.4377,37.4377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.6242,80.6242,0.0000,0.0000,175.7177,175.7177,26.3124,26.3124,26.3124,26.3124,69.6367,69.6367,69.6367,69.6367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7577.3760,7577.3760,0.0000,0.0000,13624.2822,13624.2822,2090.6877,2090.6877,2090.6877,2090.6877,2268.3633,2268.3633,2268.3633,2268.3633,2842.9998,2842.9998,107603.4297,107603.4297,114698.8594,114698.8594,115638.9375,115638.9375,100276.4063,100276.4063,115676.3672,115676.3672,100313.8516,100313.8516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2395.6599,2395.6599,107603.4297,107603.4297,114605.0469,114605.0469,115624.8828,115624.8828,100262.3594,100262.3594,115638.9375,115638.9375,100276.4063,100276.4063
