"district","year","prcp","tavg","tmax","tmin","pdsi","aet","pet","soilm","swe","spi1","spi3","spi6","spi9","spi12","eddi1","eddi3","eddi6","eddi9","eddi12"
1,"1988",29.5359060906091,10.9745833333333,19.515,2.43416666666667,0.68981698169817,28.1095559555956,107.403367836784,1.16578157815782,189.2,0.065043924288474,0.143617604568228,0.107371777881316,0.250986579907951,0.447249539275031,-0.00410208800620848,-0.105452411058472,-0.216994496541941,-0.404580722090998,-0.56416685220995
1,"1989",29.5508700870087,10.785,19.31,2.26,-0.570452295229524,28.0940894089409,106.919741974197,0.892334233423342,113,0.0948746350573893,-0.139654736895624,-0.53159433321581,-0.580382580564991,-0.575488664077342,0.158226453191866,0.350095973509114,0.453242635177726,0.516555221544372,0.513715742564783
1,"1990",36.0646414641464,11.0320833333333,19.3858333333333,2.67833333333333,1.28890789078908,34.0856285628563,103.965564056406,3.5788403840384,171.5,0.356391829943295,0.627330584800996,0.717708819258658,0.699450331908575,0.53624967761392,-0.217314563711807,-0.178063820976875,-0.118828073345872,0.0362774112683325,0.145073683160107
1,"1991",32.5896564656466,11.1191666666667,19.5616666666667,2.67666666666667,0.46120312031203,31.0656090609061,106.440219021902,1.84617461746175,40.1,0.0394199912037142,0.1491877922986,0.431675950554011,0.589681044068992,0.858933430322104,0.0951957814900214,0.165102605049203,0.253905250693401,0.140886353929514,0.0293671739133715
1,"1992",32.6253075307531,11.385,19.7058333333333,3.06416666666667,0.894346684668467,31.0276702670267,104.845079507951,1.83169816981698,229.6,0.125870721475596,0.48197083573303,0.519607866964871,0.693320242165632,0.778614465718665,-0.273087052512297,-0.480190666993136,-0.460721380503843,-0.371921050112422,-0.282429716007173
1,"1993",32.5408565856586,9.57416666666667,17.2983333333333,1.85,1.89661266126613,30.9465196519652,93.9849009900989,1.37787278727873,243.8,0.414236706633235,0.216084683933038,0.226175979648038,0.251640858079063,0.288729364074583,-0.635444228403614,-0.676718956127075,-0.906660284937881,-1.08990850656982,-1.01706760903684
1,"1994",24.7920117011701,11.3404166666667,19.7908333333333,2.89,0.607518001800181,23.5956645664566,102.653637863786,0.975165016501649,173.5,-0.0467973860354943,-0.17242960850957,-0.204179352133119,-0.219659963983128,-0.0960856906095759,0.214782151426403,0.118225776527308,0.148433622548251,-0.00710208588822423,-0.289599562846226
1,"1995",36.6995574557456,10.6391666666667,18.705,2.57333333333333,0.950708070807081,34.7163816381638,95.2641539153915,2.77929792979298,133.4,0.29915241115292,0.526958184993274,0.733995317867154,0.357826015269603,-0.00841969559114199,-0.311580243835928,-0.305717002529763,-0.238951220664229,0.0477829957557563,0.259438852590274
1,"1996",31.2994824482448,11.215,19.6075,2.8225,0.656868436843684,29.9068181818182,103.01700420042,1.99619711971197,91,0.00512422805539546,0.0483636441585452,-0.0286713131799419,0.276071896069063,0.581093511103336,-0.0782047447957969,-0.0705279302871644,-0.0522971756170762,-0.282516291713327,-0.382333320694241
1,"1997",40.4615436543654,10.1854166666667,18.3575,2.01333333333333,1.41130588058806,38.4864086408641,95.6263801380138,1.21228622862286,125.8,0.505735043362754,0.656589451955565,0.649173590386055,0.720855230906547,0.71554609789737,-0.541035482755844,-0.606155235512146,-0.645934407384738,-0.597841267017168,-0.545264566978465
1,"1998",32.5084158415842,10.5508333333333,18.4958333333333,2.60583333333333,3.22525877587759,30.9374212421242,91.9766801680168,0.993759375937594,235.4,0.163425083826029,0.325092357387109,0.763648372090618,1.16481963883269,1.50601163744499,-0.451231074850087,-0.855006191667502,-1.204879206209,-1.28880886261056,-1.28961396592904
1,"1999",34.2565556555656,10.9866666666667,19.2366666666667,2.73666666666667,1.375800330033,32.5794254425443,101.455318031803,0.752197719771977,40.7,0.123974148334281,0.372904268755306,0.590559059050251,0.666183435634426,0.707750602665337,-0.448938377665956,-0.425275987241326,-0.419785567011614,-0.476729982469464,-0.643825240453408
1,"2000",27.1828607860786,12.2775,21.1308333333333,3.42416666666667,-1.96192094209421,25.8621437143714,113.029057905791,0.585876087608761,69.8,-0.0923457553844222,-0.352542059774135,-0.318176315090417,-0.0920646832162582,0.0989317275685143,0.613586769880964,0.629744145726446,0.46960890050826,0.225176756459523,0.105278201623338
1,"2001",30.2042904290429,10.5475,18.7283333333333,2.36666666666667,1.03605835583558,28.7006750675068,97.6151440144015,0.606570657065707,175.6,0.129869114641561,0.208405202920711,0.378118268671668,0.17038166328633,-0.0278520295729534,-0.591167421683386,-0.701673380243099,-0.751025846939746,-0.470124104522109,-0.193763156772306
