Date,36_AGG_IrrigDemand,36_AGG_IrrigSupply,36_AGG_IrrigShortage,36_AGG_IrrigSupDirectFlow,36_AGG_MunDemand,36_AGG_MunSupply,36_AGG_MunShortage,36_ADC017_IrrigDemand,36_ADC018_IrrigDemand,36_ADC019_IrrigDemand,36_ADC017_IrrigSupply,36_ADC018_IrrigSupply,36_ADC019_IrrigSupply,36_ADC017_IrrigShortage,36_ADC018_IrrigShortage,36_ADC019_IrrigShortage,36_ADC017_IrrigSupDirectFlow,36_ADC018_IrrigSupDirectFlow,36_ADC019_IrrigSupDirectFlow,3600649_D_IrrigDemand,3600649_D_IrrigSupply,3600649_D_IrrigShortage,3600649_D_IrrigSupDirectFlow,3600662_D_IrrigDemand,3600662_D_IrrigSupply,3600662_D_IrrigShortage,3600662_D_IrrigSupDirectFlow,3600776_D_IrrigDemand,3600776_D_IrrigSupply,3600776_D_IrrigShortage,3600776_D_IrrigSupDirectFlow,3600868_D_IrrigDemand,3600868_D_IrrigSupply,3600868_D_IrrigShortage,3600868_D_IrrigSupDirectFlow,36_KeyMun_MunDemand,36_KeyMun_MunSupply,36_KeyMun_MunShortage
1986-06,24171.9996,24171.9996,0.0000,24171.9996,46.0000,46.0000,0.0000,5492.9995,4330.0000,3447.0000,5492.9995,4330.0000,3447.0000,0.0000,0.0000,0.0000,5492.9995,4330.0000,3447.0000,3567.0000,3567.0000,0.0000,3567.0000,5355.0000,5355.0000,0.0000,5355.0000,1180.0001,1180.0001,0.0000,1180.0001,800.0000,800.0000,0.0000,800.0000,46.0000,46.0000,0.0000
1986-07,18117.0002,18117.0005,0.0000,18117.0005,67.0000,67.0000,0.0000,6272.0000,3509.0000,1533.0000,6272.0000,3509.0000,1533.0000,0.0000,0.0000,0.0000,6272.0000,3509.0000,1533.0000,2875.0000,2875.0002,0.0000,2875.0002,2452.0002,2452.0002,0.0000,2452.0002,813.0000,813.0000,0.0000,813.0000,663.0000,663.0000,0.0000,663.0000,67.0000,67.0000,0.0000
1986-08,7230.0000,7289.7581,0.0000,7230.0000,47.0000,47.0000,0.0000,2925.0000,1200.0000,540.0000,2925.0000,1200.0000,572.4000,0.0000,0.0000,0.0000,2925.0000,1200.0000,540.0000,1139.0000,1139.0000,0.0000,1139.0000,505.0000,532.3581,0.0000,505.0000,633.0000,633.0000,0.0000,633.0000,288.0000,288.0000,0.0000,288.0000,47.0000,47.0000,0.0000
1986-09,2718.0001,2740.4084,0.0000,2718.0001,31.0000,31.0000,.0000,980.0001,452.0000,282.0000,980.0001,452.0000,298.7200,0.0000,0.0000,0.0000,980.0001,452.0000,282.0000,619.0000,619.0000,0.0000,619.0000,105.0000,110.6883,0.0000,105.0000,217.0000,217.0000,0.0000,217.0000,63.0000,63.0000,0.0000,63.0000,31.0000,31.0000,.0000
1986-10,1089.0000,1093.4200,0.0000,1089.0000,22.0000,22.0000,.0000,473.0000,221.0000,77.0000,473.0000,221.0000,81.4200,0.0000,0.0000,0.0000,473.0000,221.0000,77.0000,315.0000,315.0000,0.0000,315.0000,3.0000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,22.0000,.0000
1986-11,5.0000,5.0000,0.0000,5.0000,23.0000,23.0000,.0000,0.0000,5.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1986-12,1.0000,1.0000,0.0000,1.0000,30.0000,30.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1987-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1987-02,1.0000,1.0000,0.0000,1.0000,29.0000,29.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1987-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1987-04,1187.0000,1195.0357,0.0000,1187.0000,26.0000,26.0000,.0000,147.0000,127.0000,780.0000,155.0357,127.0000,780.0000,0.0000,0.0000,0.0000,147.0000,127.0000,780.0000,0.0000,0.0000,0.0000,0.0000,133.0000,133.0000,0.0000,133.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1987-05,9293.0000,9293.0000,0.0000,9293.0000,29.0000,29.0000,.0000,1555.0000,1069.0000,1537.0000,1555.0000,1069.0000,1537.0000,0.0000,0.0000,0.0000,1555.0000,1069.0000,1537.0000,964.0000,964.0000,0.0000,964.0000,3245.0000,3245.0000,0.0000,3245.0000,580.0000,580.0000,0.0000,580.0000,343.0000,343.0000,0.0000,343.0000,29.0000,29.0000,.0000
1987-06,23865.0002,23865.0002,.0001,23865.0002,46.0000,46.0000,0.0000,7488.0000,3436.0000,2322.9998,7488.0000,3436.0000,2322.9998,0.0000,0.0000,0.0000,7488.0000,3436.0000,2322.9998,4183.0000,4183.0000,0.0000,4183.0000,4122.0005,4122.0005,0.0000,4122.0005,1380.0000,1380.0000,0.0000,1380.0000,933.0000,932.9999,.0001,932.9999,46.0000,46.0000,0.0000
1987-07,16418.0000,15987.7624,487.8375,15930.1625,67.0000,67.0000,0.0000,7317.0000,2567.0000,960.0000,7317.0000,2567.0000,1017.5999,0.0000,0.0000,0.0000,7317.0000,2567.0000,960.0000,2711.0000,2223.1626,487.8374,2223.1626,1337.0000,1337.0000,0.0000,1337.0000,838.0000,838.0000,0.0000,838.0000,688.0000,687.9999,.0001,687.9999,67.0000,67.0000,0.0000
1987-08,8377.9999,8444.3958,0.0000,8377.9999,47.0000,47.0000,0.0000,3611.0000,1361.0000,610.0000,3611.0000,1361.0000,646.6000,0.0000,0.0000,0.0000,3611.0000,1361.0000,610.0000,1244.0000,1244.0000,0.0000,1244.0000,550.0000,579.7959,0.0000,550.0000,688.9999,688.9999,0.0000,688.9999,313.0000,313.0000,0.0000,313.0000,47.0000,47.0000,0.0000
1987-09,4689.0001,4537.3976,196.3913,4212.6088,31.0000,31.0000,.0000,1695.0000,796.0001,497.0000,1695.0000,796.0001,526.6200,0.0000,0.0000,0.0000,1695.0000,796.0001,497.0000,663.0000,466.6087,196.3913,466.6087,280.0000,295.1689,0.0000,0.0000,583.0000,583.0000,0.0000,583.0000,175.0000,175.0000,0.0000,175.0000,31.0000,31.0000,.0000
1987-10,3884.0000,3374.4000,521.0000,3168.0000,22.0000,22.0000,.0000,1173.0000,543.0000,190.0000,1173.0000,543.0000,201.4000,0.0000,0.0000,0.0000,1173.0000,543.0000,190.0000,750.0000,379.0000,371.0000,379.0000,195.0000,195.0000,0.0000,0.0000,800.0000,800.0000,0.0000,800.0000,233.0000,83.0000,150.0000,83.0000,22.0000,22.0000,.0000
1987-11,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1987-12,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1988-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1988-02,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1988-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1988-04,1215.0000,1223.3899,0.0000,1215.0000,26.0000,26.0000,.0000,150.0000,132.0000,800.0000,158.3899,132.0000,800.0000,0.0000,0.0000,0.0000,150.0000,132.0000,800.0000,0.0000,0.0000,0.0000,0.0000,133.0000,133.0000,0.0000,133.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1988-05,8600.0001,8600.0002,0.0000,8600.0002,29.0000,29.0000,.0000,1500.0000,1035.0000,1860.0000,1500.0000,1035.0000,1860.0001,0.0000,0.0000,0.0000,1500.0000,1035.0000,1860.0001,855.0000,855.0000,0.0000,855.0000,2530.0000,2530.0000,0.0000,2530.0000,520.0001,520.0001,0.0000,520.0001,300.0000,300.0000,0.0000,300.0000,29.0000,29.0000,.0000
1988-06,24429.0001,24429.0001,0.0000,24429.0001,46.0000,46.0000,0.0000,6179.0000,3915.0000,2617.0000,6179.0000,3915.0000,2617.0000,0.0000,0.0000,0.0000,6179.0000,3915.0000,2617.0000,4517.0000,4517.0000,0.0000,4517.0000,4684.0000,4684.0000,0.0000,4684.0000,1500.0000,1500.0000,0.0000,1500.0000,1017.0001,1017.0001,0.0000,1017.0001,46.0000,46.0000,0.0000
1988-07,16959.0004,16454.0749,562.3055,16396.6950,67.0000,67.0000,0.0000,5786.0005,3033.0002,1153.0000,5786.0005,3033.0002,1210.3799,0.0000,0.0000,0.0000,5786.0005,3033.0002,1153.0000,3399.9998,2837.6943,562.3055,2837.6943,1674.0000,1674.0000,0.0000,1674.0000,1063.0000,1063.0000,0.0000,1063.0000,849.9999,849.9999,0.0000,849.9999,67.0000,67.0000,0.0000
1988-08,8789.0001,8677.5775,185.0001,8603.9999,47.0000,47.0000,0.0000,3450.0000,1472.0000,662.0000,3450.0000,1472.0000,701.5200,0.0000,0.0000,0.0000,3450.0000,1472.0000,662.0000,1428.0000,1242.9999,185.0001,1242.9999,632.0001,666.0577,0.0000,632.0001,789.0000,789.0000,0.0000,789.0000,356.0000,356.0000,0.0000,356.0000,47.0000,47.0000,0.0000
1988-09,4506.0000,4434.0841,115.0000,4124.0001,31.0000,31.0000,.0000,1635.0000,768.0000,480.0000,1635.0000,768.0000,508.8000,0.0000,0.0000,0.0000,1635.0000,768.0000,480.0000,637.0000,564.0001,73.0000,564.0001,267.0000,281.2840,0.0000,0.0000,550.0000,550.0000,0.0000,550.0000,169.0000,127.0000,42.0000,127.0000,31.0000,31.0000,.0000
1988-10,5804.0000,4726.6800,1092.9999,4145.0460,22.0000,22.0000,.0000,1591.0000,743.0000,258.0000,1591.0000,743.0000,273.6800,0.0000,0.0000,0.0000,1591.0000,743.0000,258.0000,1225.0000,433.0000,791.9999,433.0000,320.0000,320.0000,0.0000,0.0000,1300.0000,1300.0000,0.0000,1054.0460,367.0000,66.0000,301.0000,66.0000,22.0000,22.0000,.0000
1988-11,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1988-12,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1989-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1989-02,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1989-03,19.0000,19.0000,0.0000,19.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,19.0000,0.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1989-04,2881.0002,2891.0952,0.0000,2881.0002,26.0000,26.0000,.0000,157.0000,137.0000,1405.0001,165.5950,137.0000,1405.0001,0.0000,0.0000,0.0000,157.0000,137.0000,1405.0001,25.0000,26.5000,0.0000,25.0000,1000.0001,1000.0001,0.0000,1000.0001,82.0000,82.0000,0.0000,82.0000,75.0000,75.0000,0.0000,75.0000,26.0000,26.0000,.0000
1989-05,12282.0001,11997.6767,284.3233,11997.6767,29.0000,29.0000,.0000,1658.0000,1563.0001,2548.0000,1658.0000,1563.0001,2548.0000,0.0000,0.0000,0.0000,1658.0000,1563.0001,2548.0000,1109.0000,1109.0000,0.0000,1109.0000,3602.0000,3602.0000,0.0000,3602.0000,1345.0000,1060.6766,284.3233,1060.6766,457.0000,457.0000,0.0000,457.0000,29.0000,29.0000,.0000
1989-06,21335.0000,21335.0000,0.0000,21335.0000,46.0000,46.0000,0.0000,5793.0000,3715.0000,2318.0000,5793.0000,3715.0000,2318.0000,0.0000,0.0000,0.0000,5793.0000,3715.0000,2318.0000,3683.0000,3683.0000,0.0000,3683.0000,3751.0000,3751.0000,0.0000,3751.0000,1258.0000,1258.0000,0.0000,1258.0000,817.0000,817.0000,0.0000,817.0000,46.0000,46.0000,0.0000
1989-07,15632.9995,15638.2394,0.0000,15632.9995,67.0000,67.0000,0.0000,5313.9995,2780.0000,1144.0000,5313.9995,2780.0000,1149.2399,0.0000,0.0000,0.0000,5313.9995,2780.0000,1144.0000,3111.0000,3111.0000,0.0000,3111.0000,1533.0000,1533.0000,0.0000,1533.0000,963.0000,963.0000,0.0000,963.0000,788.0000,788.0000,0.0000,788.0000,67.0000,67.0000,0.0000
1989-08,8566.0001,8565.2524,67.8376,8498.1625,47.0000,47.0000,0.0000,3186.0000,1356.0000,608.0000,3186.0000,1356.0000,644.6800,0.0000,0.0000,0.0000,3186.0000,1356.0000,608.0000,1839.0000,1771.1625,67.8376,1771.1625,558.0000,588.4099,0.0000,558.0000,700.0001,700.0001,0.0000,700.0001,319.0000,319.0000,0.0000,319.0000,47.0000,47.0000,0.0000
1989-09,5184.0000,4761.4386,472.3912,4383.6088,31.0000,31.0000,.0000,1805.0000,848.0000,528.0000,1805.0000,848.0000,559.8800,0.0000,0.0000,0.0000,1805.0000,848.0000,528.0000,774.0000,418.6088,355.3912,418.6088,328.0000,345.9498,0.0000,0.0000,683.0000,683.0000,0.0000,683.0000,218.0000,101.0000,117.0000,101.0000,31.0000,31.0000,.0000
1989-10,2164.9999,2058.8799,114.0000,1970.9999,22.0000,22.0000,.0000,781.9999,364.0000,128.0000,781.9999,364.0000,135.8800,0.0000,0.0000,0.0000,781.9999,364.0000,128.0000,411.0000,308.0000,103.0000,308.0000,80.0000,80.0000,0.0000,0.0000,300.0000,300.0000,0.0000,300.0000,100.0000,89.0000,11.0000,89.0000,22.0000,22.0000,.0000
1989-11,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1989-12,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1990-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1990-02,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1990-03,30.0000,30.0000,0.0000,30.0000,35.0000,35.0000,0.0000,0.0000,11.0000,19.0000,0.0000,11.0000,19.0000,0.0000,0.0000,0.0000,0.0000,11.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1990-04,1734.0000,1742.0357,0.0000,1734.0000,26.0000,26.0000,.0000,147.0000,127.0000,915.0000,155.0357,127.0000,915.0000,0.0000,0.0000,0.0000,147.0000,127.0000,915.0000,0.0000,0.0000,0.0000,0.0000,343.0000,343.0000,0.0000,343.0000,202.0000,202.0000,0.0000,202.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1990-05,8760.0004,8522.6770,237.3234,8522.6770,29.0000,29.0000,.0000,1542.0000,1098.0001,1544.0000,1542.0000,1098.0001,1544.0000,0.0000,0.0000,0.0000,1542.0000,1098.0001,1544.0000,845.0000,845.0000,0.0000,845.0000,2133.0002,2133.0002,0.0000,2133.0002,1298.0000,1060.6766,237.3234,1060.6766,300.0000,300.0000,0.0000,300.0000,29.0000,29.0000,.0000
1990-06,21687.0002,21687.0002,0.0000,21687.0002,46.0000,46.0000,0.0000,5793.0000,3887.0000,2210.0000,5793.0000,3887.0000,2210.0000,0.0000,0.0000,0.0000,5793.0000,3887.0000,2210.0000,3850.0002,3850.0002,0.0000,3850.0002,3800.0000,3800.0000,0.0000,3800.0000,1280.0000,1280.0000,0.0000,1280.0000,867.0000,867.0000,0.0000,867.0000,46.0000,46.0000,0.0000
1990-07,15801.0002,14691.0005,1110.0000,14691.0005,67.0000,67.0000,0.0000,5308.0005,2856.0000,1060.0000,5308.0005,2856.0000,1060.0000,0.0000,0.0000,0.0000,5308.0005,2856.0000,1060.0000,3989.9998,2880.0000,1110.0000,2880.0000,1211.0000,1211.0000,0.0000,1211.0000,762.9999,762.9999,0.0000,762.9999,613.0001,613.0001,0.0000,613.0001,67.0000,67.0000,0.0000
1990-08,8283.9999,8300.4630,53.0000,8040.3856,47.0000,47.0000,0.0000,3271.0000,1394.0000,624.9999,3271.0000,1394.0000,662.5000,0.0000,0.0000,0.0000,3271.0000,1394.0000,624.9999,1333.0000,1333.0000,0.0000,1333.0000,590.0000,621.9630,0.0000,399.3857,733.0000,733.0000,0.0000,733.0000,338.0000,285.0000,53.0000,285.0000,47.0000,47.0000,0.0000
1990-09,5604.0000,5493.6663,164.0000,5060.0001,31.0000,31.0000,.0000,1870.0000,880.0000,548.0001,1870.0000,880.0000,581.0800,0.0000,0.0000,0.0000,1870.0000,880.0000,548.0001,905.0000,905.0000,0.0000,905.0000,380.0000,400.5863,0.0000,0.0000,783.0000,783.0000,0.0000,783.0000,238.0000,74.0000,164.0000,74.0000,31.0000,31.0000,.0000
1990-10,1716.0000,1722.0000,0.0000,1716.0000,22.0000,22.0000,.0000,618.0000,286.0000,100.0000,618.0000,286.0000,106.0000,0.0000,0.0000,0.0000,618.0000,286.0000,100.0000,275.0000,275.0000,0.0000,275.0000,70.0000,70.0000,0.0000,70.0000,300.0000,300.0000,0.0000,300.0000,67.0000,67.0000,0.0000,67.0000,22.0000,22.0000,.0000
1990-11,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1990-12,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1991-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1991-02,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1991-03,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1991-04,833.0000,833.0000,0.0000,833.0000,26.0000,26.0000,.0000,141.0000,202.0000,372.0000,141.0000,202.0000,372.0000,0.0000,0.0000,0.0000,141.0000,202.0000,372.0000,0.0000,0.0000,0.0000,0.0000,94.0000,94.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,24.0000,24.0000,0.0000,24.0000,26.0000,26.0000,.0000
1991-05,10275.0002,10275.0002,0.0000,10275.0002,29.0000,29.0000,.0000,1942.0000,1757.0001,2080.0002,1942.0000,1757.0001,2080.0002,0.0000,0.0000,0.0000,1942.0000,1757.0001,2080.0002,973.0001,973.0001,0.0000,973.0001,2499.9998,2499.9998,0.0000,2499.9998,600.0000,600.0000,0.0000,600.0000,423.0000,423.0000,0.0000,423.0000,29.0000,29.0000,.0000
1991-06,22549.0002,22549.0002,0.0000,22549.0002,46.0000,46.0000,0.0000,6833.0005,4014.9998,2699.0000,6833.0005,4014.9998,2699.0000,0.0000,0.0000,0.0000,6833.0005,4014.9998,2699.0000,3183.0000,3183.0000,0.0000,3183.0000,3857.0000,3857.0000,0.0000,3857.0000,1060.0000,1060.0000,0.0000,1060.0000,902.0000,902.0000,0.0000,902.0000,46.0000,46.0000,0.0000
1991-07,13736.0000,13736.0001,0.0000,13736.0001,67.0000,67.0000,0.0000,4471.0000,2377.0000,1380.0000,4471.0000,2377.0000,1380.0001,0.0000,0.0000,0.0000,4471.0000,2377.0000,1380.0001,2596.0000,2596.0000,0.0000,2596.0000,1663.0000,1663.0000,0.0000,1663.0000,697.0000,697.0000,0.0000,697.0000,552.0000,552.0000,0.0000,552.0000,67.0000,67.0000,0.0000
1991-08,6076.0002,6126.5521,0.0000,6076.0002,47.0000,47.0000,0.0000,2429.0002,1022.0000,460.0000,2429.0002,1022.0000,487.6000,0.0000,0.0000,0.0000,2429.0002,1022.0000,460.0000,961.0000,961.0000,0.0000,961.0000,427.0000,449.9519,0.0000,427.0000,533.0000,533.0000,0.0000,533.0000,244.0000,244.0000,0.0000,244.0000,47.0000,47.0000,0.0000
1991-09,4431.9999,4474.3165,0.0000,4431.9999,31.0000,31.0000,.0000,1609.9999,732.0000,457.0000,1609.9999,732.0000,484.2200,0.0000,0.0000,0.0000,1609.9999,732.0000,457.0000,632.0000,632.0000,0.0000,632.0000,282.0000,297.0966,0.0000,282.0000,550.0000,550.0000,0.0000,550.0000,169.0000,169.0000,0.0000,169.0000,31.0000,31.0000,.0000
1991-10,2116.0000,2124.0200,0.0000,2041.0000,22.0000,22.0000,.0000,836.0000,393.0000,137.0000,836.0000,393.0000,145.0200,0.0000,0.0000,0.0000,836.0000,393.0000,137.0000,275.0000,275.0000,0.0000,275.0000,75.0000,75.0000,0.0000,0.0000,300.0000,300.0000,0.0000,300.0000,100.0000,100.0000,0.0000,100.0000,22.0000,22.0000,.0000
1991-11,62.0000,62.0000,0.0000,62.0000,23.0000,23.0000,.0000,62.0000,0.0000,0.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
