"Date","72_AGG_IrrigDemand","72_AGG_IrrigSupply","72_AGG_IrrigShortage","72_AGG_IrrigSupDirectFlow","72_AGG_MunDemand","72_AGG_MunSupply","72_AGG_MunShortage","7200512_D_IrrigDemand","7200512_D_IrrigSupply","7200512_D_IrrigSupply_1","7200512_D_IrrigShortage","7200512_D_IrrigShortage_1","7200512_D_IrrigSupDirectFlow","7200512_D_IrrigSupDirectFlow_1","72_ADC051_IrrigDemand","72_ADC051_IrrigDemand_1","72_ADC052_IrrigDemand","72_ADC052_IrrigDemand_1","72_ADC053_IrrigDemand","72_ADC053_IrrigDemand_1","72_ADC054_IrrigDemand","72_ADC054_IrrigDemand_1","72_ADC055_IrrigDemand","72_ADC055_IrrigDemand_1","72_ADC056_IrrigDemand","72_ADC056_IrrigDemand_1","72_ADC057_IrrigDemand","72_ADC057_IrrigDemand_1","72_ADC058_IrrigDemand","72_ADC058_IrrigDemand_1","72_ADC059_IrrigDemand","72_ADC060_IrrigDemand","72_ADC061_IrrigDemand","72_ADC061_IrrigDemand_1","72_ADC062_IrrigDemand","72_ADC063_IrrigDemand","72_ADC063_IrrigDemand_1","72_ADC064_IrrigDemand","72_ADC064_IrrigDemand_1","72_ADC065_IrrigDemand","72_ADC065_IrrigDemand_1","72_ADC051_IrrigSupply","72_ADC051_IrrigSupply_1","72_ADC052_IrrigSupply","72_ADC052_IrrigSupply_1","72_ADC053_IrrigSupply","72_ADC053_IrrigSupply_1","72_ADC054_IrrigSupply","72_ADC054_IrrigSupply_1","72_ADC055_IrrigSupply","72_ADC055_IrrigSupply_1","72_ADC056_IrrigSupply","72_ADC056_IrrigSupply_1","72_ADC057_IrrigSupply","72_ADC057_IrrigSupply_1","72_ADC058_IrrigSupply","72_ADC058_IrrigSupply_1","72_ADC059_IrrigSupply","72_ADC059_IrrigSupply_1","72_ADC060_IrrigSupply","72_ADC060_IrrigSupply_1","72_ADC061_IrrigSupply","72_ADC061_IrrigSupply_1","72_ADC062_IrrigSupply","72_ADC062_IrrigSupply_1","72_ADC063_IrrigSupply","72_ADC063_IrrigSupply_1","72_ADC064_IrrigSupply","72_ADC064_IrrigSupply_1","72_ADC065_IrrigSupply","72_ADC065_IrrigSupply_1","72_ADC051_IrrigShortage","72_ADC051_IrrigShortage_1","72_ADC052_IrrigShortage","72_ADC052_IrrigShortage_1","72_ADC053_IrrigShortage","72_ADC053_IrrigShortage_1","72_ADC054_IrrigShortage","72_ADC054_IrrigShortage_1","72_ADC055_IrrigShortage","72_ADC055_IrrigShortage_1","72_ADC056_IrrigShortage","72_ADC056_IrrigShortage_1","72_ADC057_IrrigShortage","72_ADC057_IrrigShortage_1","72_ADC058_IrrigShortage","72_ADC058_IrrigShortage_1","72_ADC059_IrrigShortage","72_ADC059_IrrigShortage_1","72_ADC060_IrrigShortage","72_ADC060_IrrigShortage_1","72_ADC061_IrrigShortage","72_ADC061_IrrigShortage_1","72_ADC062_IrrigShortage","72_ADC062_IrrigShortage_1","72_ADC063_IrrigShortage","72_ADC063_IrrigShortage_1","72_ADC064_IrrigShortage","72_ADC064_IrrigShortage_1","72_ADC065_IrrigShortage","72_ADC065_IrrigShortage_1","72_ADC051_IrrigSupDirectFlow","72_ADC051_IrrigSupDirectFlow_1","72_ADC052_IrrigSupDirectFlow","72_ADC052_IrrigSupDirectFlow_1","72_ADC053_IrrigSupDirectFlow","72_ADC053_IrrigSupDirectFlow_1","72_ADC054_IrrigSupDirectFlow","72_ADC054_IrrigSupDirectFlow_1","72_ADC055_IrrigSupDirectFlow","72_ADC055_IrrigSupDirectFlow_1","72_ADC056_IrrigSupDirectFlow","72_ADC056_IrrigSupDirectFlow_1","72_ADC057_IrrigSupDirectFlow","72_ADC057_IrrigSupDirectFlow_1","72_ADC058_IrrigSupDirectFlow","72_ADC058_IrrigSupDirectFlow_1","72_ADC059_IrrigSupDirectFlow","72_ADC059_IrrigSupDirectFlow_1","72_ADC060_IrrigSupDirectFlow","72_ADC060_IrrigSupDirectFlow_1","72_ADC061_IrrigSupDirectFlow","72_ADC061_IrrigSupDirectFlow_1","72_ADC062_IrrigSupDirectFlow","72_ADC062_IrrigSupDirectFlow_1","72_ADC063_IrrigSupDirectFlow","72_ADC063_IrrigSupDirectFlow_1","72_ADC064_IrrigSupDirectFlow","72_ADC064_IrrigSupDirectFlow_1","72_ADC065_IrrigSupDirectFlow","72_ADC065_IrrigSupDirectFlow_1","7200646_I_IrrigDemand","7200646_I_IrrigDemand_1","7200646_I_IrrigSupply","7200646_I_IrrigSupply_1","7200646_I_IrrigShortage","7200646_I_IrrigShortage_1","7200646_I_IrrigSupDirectFlow","7200646_I_IrrigSupDirectFlow_1","7200730_D_IrrigDemand","7200730_D_IrrigDemand_1","7200730_D_IrrigSupply","7200730_D_IrrigSupply_1","7200730_D_IrrigShortage","7200730_D_IrrigShortage_1","7200730_D_IrrigSupDirectFlow","7200730_D_IrrigSupDirectFlow_1","7200852_D_IrrigDemand","7200852_D_IrrigDemand_1","7200852_D_IrrigSupply","7200852_D_IrrigSupply_1","7200852_D_IrrigShortage","7200852_D_IrrigShortage_1","7200852_D_IrrigSupDirectFlow","7200852_D_IrrigSupDirectFlow_1","7200764_I_IrrigDemand","7200764_I_IrrigDemand_1","7200766_I_IrrigDemand","7200766_I_IrrigDemand_1","7200764_I_IrrigSupply","7200764_I_IrrigSupply_1","7200766_I_IrrigSupply","7200766_I_IrrigSupply_1","7200764_I_IrrigShortage","7200764_I_IrrigShortage_1","7200766_I_IrrigShortage","7200766_I_IrrigShortage_1","7200764_I_IrrigSupDirectFlow","7200764_I_IrrigSupDirectFlow_1","7200766_I_IrrigSupDirectFlow","7200766_I_IrrigSupDirectFlow_1","72_AMC001_MunDemand","72_AMC001_MunDemand_1","72_AMC001_MunSupply","72_AMC001_MunSupply_1","72_AMC001_MunShortage","72_AMC001_MunShortage_1","7200644_MunDemand","7200644_MunDemand_1","7200644_MunSupply","7200644_MunSupply_1","7200644_MunShortage","7200644_MunShortage_1","72_GJMun_MunDemand","72_GJMun_MunDemand_1","72_GJMun_MunSupply","72_GJMun_MunSupply_1","72_GJMun_MunShortage","72_GJMun_MunShortage_1","72_GJMunExp_MunDemand","72_GJMunExp_MunSupply","72_GJMunExp_MunSupply_1","72_GJMunExp_MunShortage","72_GJMunExp_MunShortage_1","7201523_MunDemand","7201523_MunSupply","7201523_MunSupply_1","7201523_MunShortage","7201523_MunShortage_1","7200816_MunDemand","7200816_MunDemand_1","7200816_MunSupply","7200816_MunSupply_1","7200816_MunShortage","7200816_MunShortage_1","72_UWCD_MunDemand","72_UWCD_MunDemand_1","72_UWCD_MunSupply","72_UWCD_MunSupply_1","72_UWCD_MunShortage","72_UWCD_MunShortage_1"
"2002-06",295868,232919.8929,61204.7574,26361.1673,12217.9995,13327.7419,416.2576,417,417,417,0,0,417,417,205,603,1175.9999,0,1844,1844,1289,1289,1537,1537,950,950,952,952,767,767,0,1795.0001,241,523,910,898,898,371,371,1793,1793,340.4929,340.4929,874.7235,874.7235,891.3398,891.3398,191.268,191.268,1143.8423,1143.8423,96.779,96.779,184.5266,184.5266,767,767,41.1673,41.1673,0,0,29.186,29.186,325.0884,325.0884,45.0621,45.0621,42.3514,42.3514,1792.9999,1792.9999,262.5071,262.5071,301.2765,301.2765,952.6602,952.6602,1097.7321,1097.7321,393.1577,393.1577,853.221,853.221,767.4734,767.4734,0,0,1447.8326,1447.8326,1795.0001,1795.0001,493.8139,493.8139,584.9116,584.9116,852.9378,852.9378,328.6486,328.6486,1e-04,1e-04,294.5497,294.5497,874.7235,874.7235,855.0868,855.0868,0,0,1143.8423,1143.8423,0,0,54.5464,54.5464,767,767,41.1673,41.1673,0,0,0,0,236.143,236.143,45.0621,45.0621,35.5465,35.5465,1792.9999,1792.9999,59407,59407,"50579.3242",50579.3242,0,8827.6768,0,0,700,700,458.8218,458.8218,241.1782,241.1782,32.6243,32.6243,496,496,0,0,496,496,0,0,28,28,0,0,9,9,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,376,376,376,376,0,0,763,763,763,763,0,0,763,658.9356,658.9356,104.0644,104.0644,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9999,1429.9999,0,0
"2002-07",287031.5325,231519.1994,67246.8157,21736.0358,13584,13229.5625,2042.4376,0,492,492,0,0,492,492,0,408,941,711,1360,1360,738,738,1052.9999,1052.9999,595,595,839,839,630,630,767.7667,1455.9999,368,0,818,790,790,310,310,1517,1517,376.0917,376.0917,872.0037,872.0037,820.0459,820.0459,0,0,863.088,863.088,0,0,7.9777,7.9777,592.155,592.155,21.2292,21.2292,0,0,56.0478,56.0478,443.1351,443.1351,89.0901,89.0901,49.0942,49.0942,1517,1517,31.9083,31.9083,68.9964,68.9964,539.9541,539.9541,738,738,189.9119,189.9119,595,595,831.0223,831.0223,37.845,37.845,1155.7708,1155.7708,1455.9999,1455.9999,311.9522,311.9522,374.865,374.865,700.9099,700.9099,260.9058,260.9058,0,0,293.6776,293.6776,843.8204,843.8204,510.9694,510.9694,0,0,527.5714,527.5714,0,0,7.9777,7.9777,592.155,592.155,21.2292,21.2292,0,0,56.0478,56.0478,443.1351,443.1351,89.0901,89.0901,39.3353,39.3353,1517,1517,60403,60403,"51634.1094",51634.1094,8768.8945,8768.8945,0,0,518,518,38.232,38.232,479.768,479.768,0,0,243,243,17,0,243,243,0,0,27,27,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,439,439,0,0,439,439,844,844,844,844,0,0,844,772.3906,772.3906,71.6094,71.6094,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1560,1560,0,0
"2002-08",238267.9994,193933.5749,50661.8404,18888.4796,12314,11890.1694,1871.8306,468,468,468,0,0,468,468,278,278,716,716,1012.9999,1012.9999,332,332,727.9999,727.9999,413,413,656,656,437,437,829,1231,254,254,601.9999,547,547,263,263,1268,1268,294.88,294.88,715.9488,715.9488,595.691,595.691,0,0,609.2587,609.2587,0,0,5.5398,5.5398,433.8134,433.8134,14.9655,14.9655,0,0,0,0,385.411,385.411,45.9398,45.9398,29.4418,29.4418,1268,1268,0,0,0,0.0513,417.309,417.309,332,332,118.7413,118.7413,413,413,650.4601,650.4601,3.1866,3.1866,814.0345,814.0345,1231,1231,254,254,216.589,216.589,501.0602,501.0602,233.5582,233.5582,0,0,278,278,715.9488,715.9488,553.4445,553.4445,0,0,527.5714,527.5714,0,0,5.5398,5.5398,433.8134,433.8134,14.9655,14.9655,0,0,0,0,385.411,385.411,45.9398,45.9398,25.4857,25.4857,1268,1268,50496,50496,"43616.5039",43616.5039,6879.4956,6879.4956,0,0,333,333,0,0,333,333,0,0,168,168,0,0,168,168,0,0,18,18,82,82,0,0,0,0,18,18,82,82,0,0,0,0,0,0,0,0,0,0,374,374,0,0,374,374,775,775,775,775,0,0,775,681.0424,681.0424,93.9576,93.9576,0,0,0,0,0,112,112,61,112,0,0,1430,1430,1430,1430,0,0
"2002-09",164681.9999,153622.9478,13688.0807,13683.9191,9736,9776,1144,377,377,377,0,0,377,377,150,150,448,448,532,532,178,178,393,393,251,251,460,460,309,309,614,784,184,184,446,328,328,200,200,936,936,159,159,448,448,531.9999,531.9999,0,0,398.7337,398.7337,0,0,4.0519,4.0519,309,309,11.0606,11.0606,0,0,0,0,165.147,165.147,65.7677,65.7677,29.9528,29.9528,0,936,0,0,0,0,1e-04,1e-04,178,178,0,0,251,251,455.9482,455.9482,0,0,602.9394,602.9394,784,784,184,184,280.853,280.853,262.2323,262.2323,170.0472,170.0472,0,0,150,150,448,448,531.9999,531.9999,0,0,393,393,0,0,4.0519,4.0519,309,309,11.0606,11.0606,0,0,0,0,165.147,165.147,65.7677,65.7677,29.9528,29.9528,936,936,35438,35438,"35438.0234",35438.0234,0,0,0,0,70,70,0,0,70,70,0,0,90,90,0,0,90,90,0,0,10,10,83,83,0,0,0,0,10,10,83,83,0,0,0,0,0,0,0,0,0,0,286,286,0,0,286,286,592,592,592,592,0,0,592,592,592,0,0,0,0,0,0,0,90,90,90,90,0,0,1170,1170,1170,1170,0,0
"2002-10",236471.9843,217851.9086,20506.9638,8780.0809,8920.0005,8860.0005,1172,301,301,301,0,0,301,301,30,30,128,128,198,198,35,35,102,102,62,62,117,117,133,133,348,215,33,33,74,110,110,56,56,977,977,31.8,31.8,128,128,198,198,35.9225,35.9225,102,102,0,0,2.9759,2.9759,133,133,8.0444,8.0444,0,0,33,33,74,74,110,110,56,56,977,977,0,0,0,0,0,0,0,0,0,0,62,62,114.0241,114.0241,0,0,339.9556,339.9556,215,215,0,0,0,0,0,0,0,0,0,0,30,30,128,128,198,198,35,35,102,102,0,0,2.9759,2.9759,133,133,8.0444,8.0444,0,0,33,33,74,74,110,110,56,56,977,977,56639.9961,56639.9961,"52265.2344",52265.2344,4374.7612,4374.7612,0,0,7,7,7,7,0,0,7,7,18,18,0,0,18,18,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,293,293,0,0,293,293,556,556,556,556,0,0,556,556,556,0,0,0,0,0,0,0,63,63,63,63,0,0,1040.0001,1040.0001,1040.0001,1040.0001,0,0
"2002-11",55098,54280.2031,995.7968,3284.2031,6536,7396,0,0,0,0,0,0,0,0,0,0,111,111,205,205,0,0,196,196,54,54,101,101,95,95,15,74,0,0,0,0,0,21,21,185,185,0,0,111,111,205,205,0,0,196,196,0,0,2.0259,2.0259,95,95,6.0249,6.0249,0,0,0,0,0,0,0,0,21,21,185,185,0,0,0,0,0,0,0,0,0,0,54,54,98.9741,98.9741,0,0,8.9751,8.9751,74,74,0,0,0,0,0,0,0,0,0,0,0,0,111,111,205,205,0,0,196,196,0,0,2.0259,2.0259,95,95,6.0249,6.0249,0,0,0,0,0,0,0,0,21,21,185,185,12749,12749,"12749.0000",12749,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,0,0,430,430,430,430,0,0,430,430,430,0,0,0,0,0,0,0,49,49,49,49,0,0,780,780,780,780,0,0
"2002-12",9418.0001,3380.3464,1039.6536,3380.3464,6621.9999,7359.9999,144,0,0,0,0,0,0,0,0,0,114,114,212,212,0,0,202,202,56,56,104,104,98,98,15,77,0,0,0,0,472,22,22,2310,191,0,0,114,114,212,212,0,0,202,202,0,0,1.551,1.551,98,98,4.5356,4.5356,0,0,0,0,0,0,0,0,22,22,191,191,0,0,0,0,0,0,0,0,0,0,56,56,102.449,102.449,0,0,10.4644,10.4644,77,77,0,0,0,0,0,0,0,0,0,0,0,0,114,114,212,212,0,0,202,202,0,0,1.551,1.551,98,98,4.5356,4.5356,0,0,0,0,0,0,0,0,22,22,191,191,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,165,165,0,0,441,441,441,441,0,0,441,405,405,36,36,0,0,0,0,0,49,49,49,49,0,0,780,780,780,780,0,0
"2003-01",3832.0001,3372.2875,1047.7126,3372.2875,6532,7348.0389,131.9222,0,0,0,0,0,0,0,0,0,114,114,212,212,0,0,0,202,56,56,104,104,98,98,15,77,0,0,0,0,0,22,22,191,191,0,0,114,114,212,212,0,0,202,202,0,0,1.0299,1.0299,98,98,3.042,3.042,0,0,0,0,0,0,0,0,22,22,191,191,0,0,0,0,0,0,0,0,0,0,56,56,102.9701,102.9701,0,0,11.958,11.958,77,77,0,0,0,0,0,0,0,0,0,0,0,0,114,114,212,212,0,0,202,202,0,0,1.0299,1.0299,98,98,3.042,3.042,0,0,0,0,0,0,0,0,22,22,191,191,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,170,0,0,424,424,424,424,0,0,424,391.0195,441,32.9805,32.9805,0,0,0,0,0,47,47,47,47,0,0,780,780,780,780,0,0
"2003-02",4961.0968,3036.8946,951.1055,3036.8946,6288,7076,1e-04,0,0,0,0,0,0,0,0,0,103,103,191,191,0,0,183,183,51,51,94,94,88,611.4839,14,69,0,0,0,46.0645,0,20,20,172,172,0,0,103,103,191,191,0,0,183,183,0,0,0,0,88,88,2.2236,2.2236,0,0,0,0,0,0,0,0,20,20,172,172,0,0,0,0,0,0,0,0,0,0,51,51,94,94,0,0,11.7764,11.7764,69,69,0,0,0,0,0,0,0,0,0,0,0,0,103,103,191,191,0,0,183,183,0,0,0,0,88,88,2.2236,2.2236,0,0,0,0,0,0,0,0,20,20,172,172,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,0,0,394,394,394,394,0,0,394,394,394,0,0,0,0,0,0,0,51,51,51,51,0,0,780,780,780,780,0,0
"2003-03",11416,11941.1978,357.1839,7378.8161,7087.9998,7903.9998,1e-04,154,154,154,0,0,154,154,0,0,114,114,229,229,19,19,202,202,56,56,104,104,116,0,77,77,0,0,0,0,0,22,22,750,750,0,0,114,114,229,229,19,19,202,202,56,56,104,104,116,116,1.704,1.704,77,77,0,0,0,0,0,0,39.1887,22,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.296,75.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,229,229,19,19,202,202,56,56,104,104,116,116,1.704,1.704,77,77,0,0,0,0,0,0,22,22,750,750,1132,1132,"1132.0011",1132.0011,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,171,171,0,0,420,420,420,420,0,0,420,420,420,0,0,0,0,0,0,0,61,61,49,61,0,0,910,910,910,910,0,0
"2003-04",227521.9995,218174.781,9116.7465,17494.1651,8224.129,8948,0,144,144,144,0,0,144,144,89,89,215,215,248,248,182,182,487,487,94,94,229,229,216,216,305,223,210,210,97,107,107,96,96,1632.9999,1632.9999,89,89,215,215,248,248,182,182,487,487,94,94,229.0078,229.0078,216,216,305,305,223,223,47.2759,47.2759,102.62,102.62,112.9937,112.9937,40.2656,303.2106,462.5806,1632.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.7241,162.7241,0,0,0,0,55.7344,55.7344,1e-04,1e-04,89,89,215,215,248,248,182,182,487,487,94,94,229,229,216,216,305,305,223,223,47.2759,47.2759,97,97,107,107,40.2656,40.2656,1632.9998,1632.9998,52630,52630,"50579.2695",50579.2695,2050.728,2050.728,0,0,17,17,17,17,0,0,17,17,33,33,33,33,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,237,237,237,237,0,0,450,450,450,450,0,0,538.0645,450,450,0,0,0,0,0,0,0,60,60,60,60,0,0,1040,1040,1040,1040,0,0
"2003-05",245801.9998,249627.0967,4001.1557,46965.0615,10319.9999,11459.9999,0,395,395,395,0,0,395,395,456,456,582,582,932.9999,932.9999,1156.0001,1156.0001,657,1016,630.9999,630.9999,1197,1197,558,558,1257,1281,532,532,621,640.9999,640.9999,323,323,1905,1905,456,456,582,582,932.9999,932.9999,1156.0001,1156.0001,1016,1016,630.9999,630.9999,1197.0242,1197.0242,558,558,929.0912,929.0912,878,878,532,532,441.0059,441.0059,640.9999,640.9999,233.6139,233.6139,1905,1905,0,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,327.9087,327.9087,403,403,0,0,179.9941,179.9941,0,0,89.3861,89.3861,0,0,456,456,582,582,932.9999,932.9999,1156.0001,1156.0001,1016,1016,630.9999,630.9999,1197,1197,558,558,929.0912,929.0912,878,878,120.6099,120.6099,441.0059,441.0059,162.9445,162.9445,233.6139,233.6139,1905,1905,49383,49383,"49383.0391",49383.0391,0,0,0,0,114,114,114,114,0,0,114,114,393,393,393,393,0,0,0,0,33,33,0,0,33,33,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,330,330,330,330,0,0,570,570,570,570,0,0,570,570,570,0,0,0,0,0,0,0,95,95,95,95,0,0,1300,1300,1300,1300,0,0
"2003-06",262139.9998,268494.2957,4693.7164,46546.3079,12217.9995,13038.6447,0,428,428,428,0,0,428,428,529,529,1175,1175,1615.0001,1615.0001,1126,1126,0,1355,830.9999,830.9999,1136.9999,1136.9999,800,800,1370,1574,457,457,797,817,817,404,404,1549,1549,529,529,1175,1175,1615.0001,1615.0001,1126,1126,1355,1355,830.9999,830.9999,566.535,566.535,800,800,1370.0001,1370.0001,1574,1574,457,457,797,797,817,817,314.7224,314.7224,1549,1549,0,0,0,0,0,0,0,0,0,0,0,0,570.465,570.465,0,0,0,0,0,0,0,0,0,0,0,0,89.2776,89.2776,0,0,529,529,1175,1175,1615.0001,1615.0001,1126,1126,1355,1355,393.9231,393.9231,566.4933,566.4933,800,800,257.1907,257.1907,66.0666,66.0666,10.5243,10.5243,391.0006,391.0006,255.6559,255.6559,314.7224,314.7224,1549,1549,51093,51093,"50579.3164",50579.3164,513.6864,513.6864,0,0,780,780,780.0001,780.0001,0,0,780.0001,780.0001,436,436,436,436,0,0,0,0,24,24,0,0,24,24,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,376,376,376,376,0,0,763,763,763,763,0,0,763,410.3226,763,0,0,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9999,1429.9999,0,0
"2003-07",302517.9998,252490.3751,59587.5247,32198.0635,13584,15272,1e-04,398,398,398,0,0,398,398,437,437,1008.9999,1008.9999,1458,1458,790,790,1128,1128,638,638,900,900,116,677.0001,1261.9999,1560,394,394,876.0001,847,847,330,330,1558,1558,398.0093,398.0093,934.5237,934.5237,1033.4512,1033.4512,790,790,1187.5919,1187.5919,237.312,237.312,473.762,473.762,677.0001,677.0001,646.2438,646.2438,436.08,436.08,185.3847,185.3847,631.814,631.814,458.2537,458.2537,121.063,121.063,1557.9999,1557.9999,38.9907,38.9907,74.4763,74.4763,424.5487,424.5487,0,0,0,0,400.688,400.688,426.2381,426.2381,0,0,615.7562,615.7562,1123.9199,1123.9199,208.6153,208.6153,244.186,244.186,388.7463,388.7463,208.937,208.937,1e-04,1e-04,304.3681,304.3681,903.8809,903.8809,883.5897,883.5897,790,790,1128,1128,0,0,228.4276,228.4276,677.0001,677.0001,247.0758,247.0758,0,0,65.7927,65.7927,450.9507,450.9507,200.7857,200.7857,121.063,121.063,1557.9999,1557.9999,62844,62844,"52265.3125",52265.3125,10578.6904,10578.6904,0,0,564,564,564,564,0,0,64.5816,64.5816,260,260,96.912,96.912,163.088,163.088,0,0,28,28,0,0,29.88,29.88,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,439,439,439,439,0,0,844,844,844,844,0,0,844,844,844,0,0,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1560,1560,0,0
"2003-08",276256.0153,232212.4344,52364.2609,22569.3069,12314,13864,1e-04,387,0,387,0,0,387,387,308,308,794,794,1125,1125,234,368,810,810,458,458,727.9999,727.9999,487,487,922,1369,0,306,669,608,608,300,300,1209,568,325.0093,325.0093,794,794,883.5897,883.5897,191.268,191.268,852.666,852.666,0,0,24.8724,24.8724,487,487,83.8269,83.8269,0,0,0,0,456.8571,456.8571,109.9725,109.9725,67.0139,67.0139,1209,1209,0,0,0,0,241.4103,241.4103,176.732,176.732,0,0,458,458,703.1276,703.1276,0,0,838.1731,838.1731,1369,1369,306,306,212.1428,212.1428,498.0275,498.0275,232.9861,232.9861,0,0,304.3681,304.3681,794,794,883.5897,883.5897,0,0,810,810,0,0,24.8724,24.8724,487,487,83.8269,83.8269,0,0,0,0,456.8571,456.8571,109.9725,109.9725,67.0139,67.0139,1209,1209,59746.0039,59746.0039,"52265.2852",52265.2852,7480.7134,7480.7134,0,0,395,395,89.2476,89.2476,305.7524,305.7524,11.9461,11.9461,187,187,0,0,187,187,0,0,20,20,82,82,20,20,0,0,0,0,82,82,12.88,12.88,0,0,0,0,0,0,0,0,374,374,374,374,0,0,775,775,775,775,0,0,775,775,775,0,0,0,0,0,0,0,112,112,112,112,0,0,1430,1430,1430,1430,0,0
"2003-09",180591.9996,172860.978,12131.1254,14392.8743,9736,10920,1e-04,223,223,223,0,0,223,223,148,148,440,440,524,524,177,177,387,387,249,249,453,453,304,304,605,774,181,181,440,330,330,217,217,925.9999,925.9999,157.08,157.08,440,440,524,524,181.7093,181.7093,407.2093,407.2093,0,0,17.3905,17.3905,304,304,50.2289,50.2289,0,0,0,0,261.9901,261.9901,28.0587,28.0587,31.5504,31.5504,925.9999,925.9999,0,0,0,0,0,0,0,0,0,0,249,249,435.6095,435.6095,0,0,554.7711,554.7711,774,774,181,181,178.0099,178.0099,301.9413,301.9413,185.4496,185.4496,0,0,148,148,440,440,524,524,177,177,387,387,0,0,17.3905,17.3905,304,304,50.2289,50.2289,0,0,0,0,261.9901,261.9901,28.0587,28.0587,31.5504,31.5504,925.9999,925.9999,39538,39538,"39538.0273",39538.0273,0,0,0,0,70,70,70,70,0,0,70,70,90,90,90,0,90,90,0,0,10,10,83,83,10,10,0,0,0,0,83,83,10,10,0,0,0,0,0,0,0,0,286,286,286,286,0,0,592,592,592,592,0,0,592,592,592,0,0,0,0,0,0,0,90,90,90,90,0,0,1170,1170,1170,1170,0,0
"2003-10",252010.0001,220743.6972,19299.9657,11657.5589,8920.0005,8860.0005,1172,248,248,248,0,0,248,248,62,62,244,244,275,275,73,73,207,207,129,129,243,243,184,184,304,437,67,67,150,154,154,125,125,1208,1208,65.52,65.52,244,244,275,275,74.8802,74.8802,207,207,0,0,12.7264,12.7264,184,184,36.1191,36.1191,0,0,0,0,150,150,137.5504,137.5504,61.9938,61.9938,1208,1208,0,0,0,0,0,0,0,0,0,0,129,129,230.2735,230.2735,0,0,267.8809,267.8809,437,437,67,67,0,0,16.4496,16.4496,63.0063,63.0063,0,0,62,62,244,244,275,275,73,73,207,207,0,0,12.7264,12.7264,184,184,36.1191,36.1191,0,0,0,0,150,150,137.5504,137.5504,61.9938,61.9938,1208,1208,59400,59400,"52265.2344",52265.2344,0,7134.7622,0,0,15,15,15.9,15.9,0,0,15,15,37,37,0,0,37,37,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,293,293,0,0,293,293,556,556,556,556,0,0,556,556,556,0,0,0,0,0,0,0,63,63,63,63,0,0,1040.0001,1040.0001,1040.0001,1040.0001,0,0
"2003-11",7645.9995,7577.0698,202.9302,2577.0698,6536,7396.0002,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,111,111,20,20,40,40,36,36,0,0,0,0,18,0,49,71,71,177,177,0,0,0,0,173,173,0,0,111,111,0,0,9.2675,9.2675,36,36,0,0,0,0,0,0,18,18,49,49,71,71,177,177,0,0,0,0,0,0,0,0,0,0,20,20,30.7325,30.7325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,111,111,0,0,9.2675,9.2675,36,36,0,0,0,0,0,0,18,18,49,49,71,71,177,177,1249.9999,1249.9999,"1250.0000",1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,0,0,430,430,430,430,0,0,430,430,430,0,0,0,0,0,0,0,49,49,49,49,0,0,780,780,780.0001,780.0001,0,0
