"Date","58_AGG_IrrigDemand","58_AGG_IrrigSupply","58_AGG_IrrigShortage","58_AGG_IrrigSupDirectFlow","58_AGG_MunDemand","58_AGG_MunSupply","58_AGG_MunShortage","5800583_D_IrrigDemand","5800583_D_IrrigSupply","5800583_D_IrrigShortage","5800583_D_IrrigSupDirectFlow","58_ADY001_IrrigDemand","58_ADY002_IrrigDemand","58_ADY003_IrrigDemand","58_ADY004_IrrigDemand","58_ADY005_IrrigDemand","58_ADY006_IrrigDemand","58_ADY007_IrrigDemand","58_ADY008_IrrigDemand","58_ADY001_IrrigSupply","58_ADY002_IrrigSupply","58_ADY003_IrrigSupply","58_ADY004_IrrigSupply","58_ADY005_IrrigSupply","58_ADY006_IrrigSupply","58_ADY007_IrrigSupply","58_ADY008_IrrigSupply","58_ADY001_IrrigShortage","58_ADY002_IrrigShortage","58_ADY003_IrrigShortage","58_ADY004_IrrigShortage","58_ADY005_IrrigShortage","58_ADY006_IrrigShortage","58_ADY007_IrrigShortage","58_ADY008_IrrigShortage","58_ADY001_IrrigSupDirectFlow","58_ADY002_IrrigSupDirectFlow","58_ADY003_IrrigSupDirectFlow","58_ADY004_IrrigSupDirectFlow","58_ADY005_IrrigSupDirectFlow","58_ADY006_IrrigSupDirectFlow","58_ADY007_IrrigSupDirectFlow","58_ADY008_IrrigSupDirectFlow","5800649_D_IrrigDemand","5800649_D_IrrigSupply","5800649_D_IrrigShortage","5800649_D_IrrigSupDirectFlow","5800847_D_IrrigDemand","5800847_D_IrrigSupply","5800847_D_IrrigShortage","5800847_D_IrrigSupDirectFlow","5804685_D_IrrigDemand","5804685_D_IrrigSupply","5804685_D_IrrigShortage","5804685_D_IrrigSupDirectFlow","5800895_D_IrrigDemand","5800895_D_IrrigSupply","5800895_D_IrrigShortage","5800895_D_IrrigSupDirectFlow","5800915_D_IrrigDemand","5800915_D_IrrigSupply","5800915_D_IrrigShortage","5800915_D_IrrigSupDirectFlow","5800943_D_IrrigDemand","5800943_D_IrrigSupply","5800943_D_IrrigShortage","5800943_D_IrrigSupDirectFlow","58_AMY001_MunDemand","58_AMY001_MunSupply","58_AMY001_MunShortage","5801869_MunDemand","5801869_MunSupply","5801869_MunShortage","5801919_MunDemand","5801919_MunSupply","5801919_MunShortage","5805059_D_MunDemand","5805059_D_MunSupply","5805059_D_MunShortage","5805066_MunDemand","5805066_MunSupply","5805066_MunShortage","5801583_MunDemand","5801583_MunSupply","5801583_MunShortage","5805055_MunDemand","5805055_MunSupply","5805055_MunShortage"
"1990-02",100,100,0,100,91,91,0,0,0,0,0,0,28,0,0,11,0,0,57,0,28,0,0,11,0,0,57,0,0,0,0,0,0,0,0,0,28,0,0,11,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-03",107,107,0,107,107,107,0,0,0,0,0,0,26,0,0,6,0,0,71,0,26,0,0,6,0,0,71,0,0,0,0,0,0,0,0,0,26,0,0,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-04",1261,1265.7047,0,1261,99,99,0,24,24,0,24,18,211,90,82,409,60,190,151,19.28,211,90,82,409,63.4163,190.0043,151.0041,0,0,0,0,0,0,0,0,18,211,90,82,409,60,190,151,0,0,0,0,0,0,0,0,22,22,0,22,2,2,0,2,2,2,0,2,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-05",7846,7897.3376,1e-04,7845.9999,102,102,0,108,108,0,108,313,707,855,417,1405,530,1636,991,313,707,855,417,1404.9999,560.177,1636.0376,991.0366,0,0,0,0,1e-04,0,0,0,313,707,855,417,1404.9999,530,1636,991,288,288,0,288,71,71,0,71,293,309.3725,0,293,90,90,0,90,60,60,0,60,82,86.7141,0,82,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-06",17972.0001,17997.8841,1e-04,17972,105,105,0,120,120,0,120,871,1467,1750.0001,1271,2506,1308,1666,2555,871.0001,1467,1750.0001,1271,2506,1308,1691.7947,2555.0586,0,0,0,0,0,0,0,0,871.0001,1467,1750.0001,1271,2506,1308,1666,2555,1078,1077.9999,1e-04,1077.9999,200,200,0,200,1596,1596,0,1596,679,679,0,679,649,649,0,649,256,256.0307,0,256,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-07",10829.0001,10949.5854,0,9888.7321,172,172,0,67,67,0,67,585,997.0001,1151,762,1207,663,1222,1153,585.0001,997.0001,1151,762,1207,700.9396,1293.4343,1153.0469,0,0,0,0,0,0,0,0,585.0001,997.0001,1151,762,1207,663,1222,1153,711,711,0,711,70,70,0,70,1516,1516,0,575.7319,292,292,0,292,250,250,0,250,183,194.1644,0,183,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-08",5606,5710.5691,138.9475,4874.3604,133,133,0,26,26,0,26,136,392,532,318,717.9999,448,825,542,141.56,415.32,563.7201,337.28,756.5894,473.6979,873.3586,574.3107,0,0,0,0,0,0,0,0,136,392,532,318,717.9999,448,825,542,270,286.2,0,270,38,40.48,0,38,858,858,0,281.3604,171,171,0,171,137,137,0,137,195,56.0525,138.9475,40,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-09",4032,4044.0063,156,3400.6239,120,120,0,17,17,0,17,97,288,392,233,518,330,608,393,102.62,305.48,415.32,247.18,545.8899,348.7895,643.8341,416.7728,0,0,0,0,0,0,0,0,97,288,392,233,518,330,608,393,219,219,0,219,22,23.12,0,22,613,613,0,160.6239,100,23,77,0,92,92,0,92,110,31,79,31,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-10",898,925.9764,0,898,117,117,0,0,0,0,0,22,206,88,53,110,75,137,98,23.12,206,93.48,56.38,115.8847,79.2703,144.8352,98.0051,0,0,0,0,0,0,0,0,22,206,88,53,110,75,137,98,35,35,0,35,2,2,0,2,28,28,0,28,17,17,0,17,13,13,0,13,14,14.0011,0,14,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-11",98,98,0,98,95,95,0,2,2,0,2,0,44,7,15,18,0,0,10,0,44,7,15,18,0,0,10,0,0,0,0,0,0,0,0,0,44,7,15,18,0,0,10,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-12",62,62,0,62,99,99,0,2,2,0,2,0,37,0,0,13,0,0,10,0,37,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-01",68,68,0,68,102,102,0,2,2,0,2,0,42,0,0,14,0,0,10,0,42,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,42,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-02",66,66,0,66,91,91,0,2,2,0,2,0,37,0,0,15,0,0,12,0,37,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,37,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-03",66,66,0,66,107,107,0,2,2,0,2,0,42,0,0,12,0,0,10,0,42,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-04",475,479.2535,0,475,99,99,0,2,2,0,2,10,60,50,23,88,33,122,69,10.6,60,50,24.58,88,35.0687,122.0024,69.0023,0,0,0,0,0,0,0,0,10,60,50,23,88,33,122,69,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-05",6140,6242.5552,0,6140,102,102,0,70,70,0,70,349,656,825,402,971,512,942,752,349,656,825,402,971,540.9624,997.0216,752.0354,0,0,0,0,0,0,0,0,349,656,825,402,971,512,942,752,121,121,0,121,64,64,0,64,268,282.9912,0,268,80,80,0,80,53,53,0,53,75,78.5445,0,75,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-06",16132.0002,16132.1685,0,16132.0004,105,105,0,220,220,0,220,962.9999,1323,1521,1148,2360.0002,1094,1977,1843,963.0001,1323,1521,1148,2360.0002,1094,1977.0515,1843.0509,0,0,0,0,0,0,0,0,963.0001,1323,1521,1148,2360.0002,1094,1977,1843,1009.0001,1009.0001,0,1009.0001,230,230,0,230,1358,1358,0,1358,431,431,0,431,510,510,0,510,145,145.0657,0,145,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-07",13044.9999,13117.9473,0,12653.6904,172,172,0,195,195,0,195,768,1014.0001,1173,778,1454,891,1246.9999,1104,768.0001,1014.0001,1173,778,1454,891,1319.8995,1104.0476,0,0,0,0,0,0,0,0,768.0001,1014.0001,1173,778,1454,891,1246.9999,1104,1060,1060,0,1060,73,73,0,73,2287,2287,0,1895.6904,351,351,0,351,463,463,0,463,187,187,0,187,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-08",5439.9999,5569.7072,65.9738,5374,133,133,0,168,168,0,168,109,313,425,255,580,358,659.9999,433,113.14,331.98,450.5,270.3,611.0284,378.5735,698.687,459.1721,0,0,0,0,0,0,0,0,109,313,425,255,580,358,659.9999,433,223,236.58,0,223,32,33.72,0,32,1232,1232,0,1232,142,142,0,142,261,261,0,261,249,183.0262,65.9738,183,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-09",4337.0001,4441.815,66.1234,3540.598,120,120,0,72,72,0,72,98,293,398,238,522,337,618,398,104.08,310.78,422.08,252.48,549.7473,355.9982,654.4203,422.0727,0,0,0,0,0,0,0,0,98,293,398.0001,238,522,337,618,398,195,195,0,195,18,19.28,0,18,801,801,0,72.5979,91,91,0,91,129,129,0,129,129,62.8766,66.1234,61,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-10",1338,1360.1818,20.9978,1317,117,117,0,29,29,0,29,33,149,137,82,172,115,213,153,35.18,149,145.02,86.72,181.0232,121.5478,225.6806,153.0079,0,0,0,0,0,0,0,0,33,149,137,82,172,115,213,153,71,71,0,71,5,5,0,5,57,57,0,57,50,50,0,50,25,25,0,25,47,26.0022,20.9978,26,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-11",67,67,0,67,95,95,0,0,0,0,0,0,33,5,0,12,0,0,17,0,33,5,0,12,0,0,17,0,0,0,0,0,0,0,0,0,33,5,0,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991-12",50,50,0,50,99,99,0,0,0,0,0,0,37,0,0,1,0,0,12,0,37,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-01",49,49,0,49,102,102,0,0,0,0,0,0,36,0,0,2,0,0,11,0,36,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-02",43,43,0,43,91,91,0,0,0,0,0,0,33,0,0,2,0,0,8,0,33,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-03",47,47,0,47,107,107,0,0,0,0,0,0,32,0,0,2,0,0,13,0,32,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-04",1151,1163.4544,0,1151,99,99,0,5,5,0,5,6,120,105,60,292,48,17,314,6,120,105,60,292,48,17.0005,314.0005,0,0,0,0,0,0,0,0,6,120,105,60,292,48,17,314,32,33.72,0,32,5,5.3,0,5,80,84.42,0,80,56,56,0,56,11,11,0,11,0,6.0134,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-05",6787,6870.9164,1e-04,6786.9999,102,102,0,50,50,0,50,523,874,743,553,1542,437,805,653.9999,523,874.0001,743,553,1541.9999,461.692,852.1863,654.0304,0,0,0,0,1e-04,0,0,0,523,874.0001,743,553,1541.9999,437,805,653.9999,102,102,0,102,50,50,0,50,224,236.0077,0,224,65,65,0,65,102,102,0,102,63,63,0,63,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-06",14620.9999,14752.976,0,14046.1495,105,105,0,100,100,0,100,835,1403,1674,1218,1868,801.9999,1477,1631,835.0001,1403,1674,1218,1868,847.4742,1563.3815,1631.0562,0,0,0,0,0,0,0,0,835.0001,1403,1674,1218,1868,801.9999,1477,1631,575,575,0,575,173,173,0,173,1764,1764,0,1189.1495,350,350,0,350,584,584,0,584,167,167.064,0,167,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-07",10209.0002,10356.1967,0,8378.7922,172,172,0,56,56,0,56,540,932.9999,1075.0001,725.0001,960,624,1128,842,540,933,1075.0001,725.0001,1011.3574,653.4558,1194.3149,842.043,0,0,0,0,0,0,0,0,540,933,1075.0001,725.0001,960,624,1128,841.9999,382,382,0,382,92,92,0,92,2085,2085,0,254.792,254,254,0,254,213,213,0,213,300,300.0254,0,300,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-08",5471,5535.4374,168.8398,5081.6713,133,133,0,26,26,0,26,131,378,513,307,695,433,797,523,136.26,400.88,543.98,325.22,732.1806,457.8439,843.5222,554.5705,0,0,0,0,0,0,0,0,131,378,513.0001,307,695,433,797,523,267,282.82,0,267,42,42,0,42,844,844,0,691.6713,194,194,0,194,84,84,0,84,237,68.1602,168.8398,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-09",4691.9999,4004.151,818.7286,3002.1796,120,120,0,17,4,13,0,102,303,410,245,537,347,638,412,107.92,321.38,434.6,259.7,565.5497,248.2385,675.5927,395.0329,0,0,0,0,0,98.7615,0,16.9671,102,303,410,245,537,89.2575,638.0001,321.9221,214,214,0,214,22,23.12,0,22,600,600,0,0,134,23,111,0,590.9999,12,579,0,120,120.0173,0,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-10",2016,2028.7077,46.1418,1969,117,117,0,8,8,0,8,47,202,187,112,235,158,292,209,49.62,202,198.02,118.52,247.5719,167.186,308.9208,209.0109,0,0,0,0,0,0,0,0,47,202,187,112,235,158,292,209,165,165,0,165,9,9,0,9,132,132,0,132,117,117,0,117,77,77,0,77,66,19.8582,46.1418,19,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-11",73,73,0,73,95,95,0,0,0,0,0,0,33,5,0,12,0,0,23,0,33,5,0,12,0,0,23,0,0,0,0,0,0,0,0,0,33,5,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992-12",47,47,0,47,99,99,0,0,0,0,0,0,31,0,0,2,0,0,14,0,31,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-01",51,51,0,51,102,102,0,0,0,0,0,0,36,0,0,2,0,0,13,0,36,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-02",49,49,0,49,91,91,0,0,0,0,0,0,32,0,0,2,0,0,15,0,32,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-03",55,55,0,55,107,107,0,0,0,0,0,0,32,0,0,2,0,0,21,0,32,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-04",650,662.297,0,650,99,99,0,0,0,0,0,17,97,81,38,141,55,100,109,17.82,97,81,40.48,141,58.1316,105.8617,109.0037,0,0,0,0,0,0,0,0,17,97,81,38,141,55,100,109,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-05",7098,7212.469,0,7098,102,102,0,100,100,0,100,394,758,916,446,1085,568,1045,838,394,758,916,446.16,1085,600.0201,1106.2544,838.0394,0,0,0,0,0,0,0,0,394,758,916,446,1085,568,1045,838,173,173,0,173,93,93,0,93,380,400.9951,0,380,115,115,0,115,80,80,0,80,107,107,0,107,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-06",14597.0001,14685.0999,0,14597.0003,105,105,0,100,100,0,100,1000.0001,1628,1645,1171,2128,772,1420,1571,1000.0002,1628,1645,1171.0001,2128,776.7383,1503.2356,1571.0538,0,0,0,0,0,0,0,0,1000.0002,1628,1645,1171.0001,2128,772,1420,1571,542,542,0,542,272,272,0,272,1449,1449,0,1449,330,330,0,330,412,412,0,412,157,157.0719,0,157,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-07",14927.9999,14959.5767,1e-04,13301.6417,172,172,0,89,89,0,89,1254,1266,1461,967.9999,1518,843,1552,1162,1254,1266,1461,967.9999,1517.9999,848.1527,1578.3251,1162.0592,0,0,0,0,1e-04,0,0,0,1128.9288,1266,1461,967.9999,1517.9999,843,1552,1162,898,898,0,898,97,97,0,97,2520,2520,0,1018.713,406,406,0,406,562,562,0,562,332,332.0399,0,332,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-08",6716,6765.849,110.9695,6605.0001,133,133,0,26,26,0,26,167,373,505,302,684.9999,427,787,515,167,395.58,535.3,319.92,721.6456,429.6253,789.2366,545.8909,0,0,0,0,0,0,0,0,167,373,505.0001,302,684.9999,427,787,515,260,275.6,0,260,37,39.02,0,37,1812,1812,0,1812,350,350,0,350,139,139,0,139,331,220.0305,110.9695,220,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-09",5089.0001,5090.3141,106.9846,4982.0001,120,120,0,13,13,0,13,124,283,383,228,497,323,595,382,124,300.18,406.18,241.88,523.4099,324.968,596.6873,404.7135,0,0,0,0,0,0,0,0,124,283,383,228,497,323,595,382,188,188,0,188,18,19.28,0,18,1285,1285,0,1285,295,295,0,295,237,237,0,237,238,131.0154,106.9846,131,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-10",1007,1023.7997,0,1007,117,117,0,0,0,0,0,25,110,102,66,128,87,158,115,26.5,110,107.92,67.36,135.026,87.543,158.4434,115.006,0,0,0,0,0,0,0,0,25,110,102,66,128,87,158,115,41,41,0,41,2,2,0,2,36,36,0,36,73,73,0,73,24,24,0,24,40,40.0013,0,40,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-11",77,77,0,77,95,95,0,0,0,0,0,0,33,6,5,12,0,0,21,0,33,6,5,12,0,0,21,0,0,0,0,0,0,0,0,0,33,6,5,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993-12",61,61,0,61,99,99,0,0,0,0,0,0,31,0,0,2,0,0,28,0,31,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-01",67,67,0,67,102,102,0,0,0,0,0,0,33,0,0,2,0,0,32,0,33,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-02",59,59,0,59,91,91,0,0,0,0,0,0,28,0,0,2,0,0,29,0,28,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-03",61,61,0,61,107,107,0,0,0,0,0,0,32,0,0,2,0,0,27,0,32,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-04",840,846.7608,0,840,99,99,0,3,3,0,3,20,117,98,62,174,67,122,131,21.2,117,98,62,174,67.4205,122.3507,131.0045,0,0,0,0,0,0,0,0,20,117,98,62,174,67,122,131,8,8.68,0,8,2,2,0,2,20,21.105,0,20,11,11,0,11,5,5,0,5,0,3,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-05",8456,8496.2041,1e-04,8455.9998,102,102,0,100,100,0,100,446,992,995,584.0001,1435.9999,617.0001,1135,913,446,992,995,584.0001,1435.9998,620.7891,1138.1677,913.0429,0,0,0,0,1e-04,0,0,0,446,992,995,584.0001,1435.9998,617.0001,1135,912.9999,210,210,0,210,184,184,0,184,460,485.4151,0,460,161,161,0,161,93,93,0,93,130,137.7895,0,130,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-06",17175.0001,17199.6978,1e-04,15355.2537,105,105,0,140,140,0,140,935,1573,1876,1364,2095,935,1653.0001,1834,935.0001,1573,1876,1364,2095,941.8492,1657.683,1834.0629,0,0,0,0,0,0,0,0,935.0001,1573,1876,1364,2095,935,1653.0001,1834,825,825,0,825,236,236,0,236,2537,2537,1e-04,717.2535,470,470,0,470,480,480,0,480,222,235.1028,0,222,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-07",13388.9998,13241.9204,227.0504,11101.727,172,172,0,100,100,0,100,745,1263,1459,967.9999,1315,842,1550,1162,745.0001,1263,1459,967.9999,1385.3489,847.1671,1554.3956,1162.0592,0,0,0,0,0,0,0,0,745.0001,1263,1459,967.9999,1315,842,1550,1162,809,809,0,809,100,100,0,100,2040.9999,2040.9999,1e-04,24.727,423,414,9,414,350,350,0,350,262,43.9496,218.0503,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-08",6058.9999,5724.3111,507.4755,5092.1152,133,133,0,30,30,0,30,158,397,537,322,727.9999,453,835,547.9999,158,420.62,569.0201,341.12,767.1243,455.7642,837.368,581.0701,0,0,0,0,0,0,0,0,158,397,537.0001,322,727.9999,453,835,547.9999,303,321.38,0,303,42,44.32,0,42,963,673.5244,289.4755,214.1152,192,192,0,192,333,333,0,333,218,0,218,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-09",4817,2927.8038,1961.7697,2376.6663,120,120,0,17,4,13,0,110,325,440,263,570,372,685,440,116.6,344.5,426.3178,278.98,600.4935,89.2575,101.6221,412.0329,0,0,13.6822,0,0,282.7425,583.3779,27.9671,110,325,352.8647,263,570,89.2575,101.6221,321.9221,243,243,0,243,23,14,9,0,679,258,421,0,113,26,87,0,417,13,404,0,120,0,120,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-10",1349,1373.5325,0,1349,117,117,0,8,8,0,8,32,141,130,78,163,110,203,145,33.72,141,137.8,82.88,171.8984,110.6529,203.571,145.0076,0,0,0,0,0,0,0,0,32,141,130,78,163,110,203,145,82,82,0,82,5,5,0,5,68,68,0,68,67,67,0,67,83,83,0,83,34,34.0027,0,34,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-11",97,97,0,97,95,95,0,0,0,0,0,15,22,4,0,12,0,0,14,15,22,4,0,12,0,0,14,0,0,0,0,0,0,0,0,15,22,4,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,30,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-12",81,81,0,81,99,99,0,0,0,0,0,15,25,0,0,1,0,0,9,15,25,0,0,1,0,0,9,0,0,0,0,0,0,0,0,15,25,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,31,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-01",81,81,0,81,102,102,0,0,0,0,0,15,24,0,0,2,0,0,9,15,24,0,0,2,0,0,9,0,0,0,0,0,0,0,0,15,24,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,31,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-02",72,72,0,72,91,91,0,0,0,0,0,14,22,0,0,2,0,0,6,14,22,0,0,2,0,0,6,0,0,0,0,0,0,0,0,14,22,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,28,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
